type,puzzle_id,raw_response,parsed,ground_truth,error_description,reasoning,tokens_in,tokens_out
Dice_Count,dice9.png,"{""answer_type"": ""number"", ""value"": 46}","{""answer_type"": ""number"", ""value"": 46}","{""sum"": 48}",预测点数 46.0 低于 GT 48.0 (Δ=-2)，说明模型遗漏了一些顶面。,,3084,13
Dice_Count,dice4.png,"{""answer_type"": ""number"", ""value"": 83}","{""answer_type"": ""number"", ""value"": 83}","{""sum"": 73}",预测点数 83.0 高于 GT 73.0 (Δ=+10)，说明模型重复计数或误把非顶面算入。,,3084,13
Click_Order,image4.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 270, ""y"": 210}, {""x"": 400, ""y"": 100}, {""x"": 460, ""y"": 260}, {""x"": 380, ""y"": 350}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 270, ""y"": 210}, {""x"": 400, ""y"": 100}, {""x"": 460, ""y"": 260}, {""x"": 380, ""y"": 350}]}","{""points_gt"": [{""x"": 275.0, ""y"": 165.0}, {""x"": 450.0, ""y"": 60.0}, {""x"": 483.0, ""y"": 222.0}, {""x"": 369.0, ""y"": 330.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 45.3px (> tolerance 40.0); 预测 (270,210) vs GT (275,165). 第 2 个点击距离目标 64.0px (> tolerance 40.0); 预测 (400,100) vs GT (450,60). 第 3 个点击距离目标 44.4px (> tolerance 40.0); 预测 (460,260) vs GT (483,222).",,2647,60
Click_Order,image5.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 120}, {""x"": 470, ""y"": 100}, {""x"": 500, ""y"": 250}, {""x"": 300, ""y"": 330}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 120}, {""x"": 470, ""y"": 100}, {""x"": 500, ""y"": 250}, {""x"": 300, ""y"": 330}]}","{""points_gt"": [{""x"": 165.0, ""y"": 75.0}, {""x"": 498.0, ""y"": 70.0}, {""x"": 487.0, ""y"": 270.0}, {""x"": 210.0, ""y"": 265.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 47.4px (> tolerance 40.0); 预测 (150,120) vs GT (165,75). 第 2 个点击距离目标 41.0px (> tolerance 40.0); 预测 (470,100) vs GT (498,70). 第 4 个点击距离目标 111.0px (> tolerance 40.0); 预测 (300,330) vs GT (210,265).",,2647,60
Click_Order,image3.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 480, ""y"": 330}, {""x"": 150, ""y"": 100}, {""x"": 400, ""y"": 200}, {""x"": 130, ""y"": 330}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 480, ""y"": 330}, {""x"": 150, ""y"": 100}, {""x"": 400, ""y"": 200}, {""x"": 130, ""y"": 330}]}","{""points_gt"": [{""x"": 360.0, ""y"": 275.0}, {""x"": 73.0, ""y"": 56.0}, {""x"": 540.0, ""y"": 185.0}, {""x"": 80.0, ""y"": 320.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 132.0px (> tolerance 40.0); 预测 (480,330) vs GT (360,275). 第 2 个点击距离目标 88.7px (> tolerance 40.0); 预测 (150,100) vs GT (73,56). 第 3 个点击距离目标 140.8px (> tolerance 40.0); 预测 (400,200) vs GT (540,185). 第 4 个点击距离目标 51.0px (> tolerance 40.0); 预测 (130,330) vs GT (80,320).",,2647,60
Click_Order,image9.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 200}, {""x"": 460, ""y"": 120}, {""x"": 520, ""y"": 180}, {""x"": 540, ""y"": 360}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 200}, {""x"": 460, ""y"": 120}, {""x"": 520, ""y"": 180}, {""x"": 540, ""y"": 360}]}","{""points_gt"": [{""x"": 422.0, ""y"": 70.0}, {""x"": 55.0, ""y"": 163.0}, {""x"": 535.0, ""y"": 100.0}, {""x"": 562.0, ""y"": 323.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 301.5px (> tolerance 40.0); 预测 (150,200) vs GT (422,70). 第 2 个点击距离目标 407.3px (> tolerance 40.0); 预测 (460,120) vs GT (55,163). 第 3 个点击距离目标 81.4px (> tolerance 40.0); 预测 (520,180) vs GT (535,100). 第 4 个点击距离目标 43.0px (> tolerance 40.0); 预测 (540,360) vs GT (562,323).",,2647,60
Click_Order,image6.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 460}, {""x"": 470, ""y"": 120}, {""x"": 300, ""y"": 100}, {""x"": 300, ""y"": 460}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 460}, {""x"": 470, ""y"": 120}, {""x"": 300, ""y"": 100}, {""x"": 300, ""y"": 460}]}","{""points_gt"": [{""x"": 496.0, ""y"": 295.0}, {""x"": 437.0, ""y"": 61.0}, {""x"": 165.0, ""y"": 75.0}, {""x"": 310.0, ""y"": 300.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 166.7px (> tolerance 40.0); 预测 (520,460) vs GT (496,295). 第 2 个点击距离目标 67.6px (> tolerance 40.0); 预测 (470,120) vs GT (437,61). 第 3 个点击距离目标 137.3px (> tolerance 40.0); 预测 (300,100) vs GT (165,75). 第 4 个点击距离目标 160.3px (> tolerance 40.0); 预测 (300,460) vs GT (310,300).",,2647,60
Click_Order,image7.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 300, ""y"": 120}, {""x"": 520, ""y"": 100}, {""x"": 520, ""y"": 270}, {""x"": 300, ""y"": 270}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 300, ""y"": 120}, {""x"": 520, ""y"": 100}, {""x"": 520, ""y"": 270}, {""x"": 300, ""y"": 270}]}","{""points_gt"": [{""x"": 298.0, ""y"": 98.0}, {""x"": 493.0, ""y"": 65.0}, {""x"": 292.0, ""y"": 291.0}, {""x"": 420.0, ""y"": 180.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 44.2px (> tolerance 40.0); 预测 (520,100) vs GT (493,65). 第 3 个点击距离目标 229.0px (> tolerance 40.0); 预测 (520,270) vs GT (292,291). 第 4 个点击距离目标 150.0px (> tolerance 40.0); 预测 (300,270) vs GT (420,180).",,2647,60
Click_Order,image10.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 120, ""y"": 330}, {""x"": 470, ""y"": 120}, {""x"": 520, ""y"": 180}, {""x"": 300, ""y"": 370}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 120, ""y"": 330}, {""x"": 470, ""y"": 120}, {""x"": 520, ""y"": 180}, {""x"": 300, ""y"": 370}]}","{""points_gt"": [{""x"": 99.0, ""y"": 192.0}, {""x"": 384.0, ""y"": 50.0}, {""x"": 540.0, ""y"": 100.0}, {""x"": 242.0, ""y"": 274.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 139.6px (> tolerance 40.0); 预测 (120,330) vs GT (99,192). 第 2 个点击距离目标 110.9px (> tolerance 40.0); 预测 (470,120) vs GT (384,50). 第 3 个点击距离目标 82.5px (> tolerance 40.0); 预测 (520,180) vs GT (540,100). 第 4 个点击距离目标 112.2px (> tolerance 40.0); 预测 (300,370) vs GT (242,274).",,2647,60
Click_Order,image8.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 80}, {""x"": 270, ""y"": 300}, {""x"": 160, ""y"": 100}, {""x"": 500, ""y"": 300}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 80}, {""x"": 270, ""y"": 300}, {""x"": 160, ""y"": 100}, {""x"": 500, ""y"": 300}]}","{""points_gt"": [{""x"": 468.0, ""y"": 118.0}, {""x"": 280.0, ""y"": 465.0}, {""x"": 132.0, ""y"": 121.0}, {""x"": 470.0, ""y"": 380.0}], ""tolerance"": 50.0}","第 1 个点击距离目标 64.4px (> tolerance 50.0); 预测 (520,80) vs GT (468,118). 第 2 个点击距离目标 165.3px (> tolerance 50.0); 预测 (270,300) vs GT (280,465). 第 4 个点击距离目标 85.4px (> tolerance 50.0); 预测 (500,300) vs GT (470,380).",,2647,60
Place_Dot,path4.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 180, ""y"": 480}}","{""answer_type"": ""single_point"", ""point"": {""x"": 180, ""y"": 480}}","{""target_position"": {""x"": 300.0, ""y"": 512.0}, ""tolerance"": 25.0}","预测坐标 (180.0,480.0) 距离 GT (300.0,512.0) 为 124.2px，超过容差 25.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path10.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 190, ""y"": 330}}","{""answer_type"": ""single_point"", ""point"": {""x"": 190, ""y"": 330}}","{""target_position"": {""x"": 290.0, ""y"": 235.0}, ""tolerance"": 20.0}","预测坐标 (190.0,330.0) 距离 GT (290.0,235.0) 为 137.9px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path7.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 180, ""y"": 180}}","{""answer_type"": ""single_point"", ""point"": {""x"": 180, ""y"": 180}}","{""target_position"": {""x"": 515.0, ""y"": 360.0}, ""tolerance"": 20.0}","预测坐标 (180.0,180.0) 距离 GT (515.0,360.0) 为 380.3px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path6.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 205, ""y"": 420}}","{""answer_type"": ""single_point"", ""point"": {""x"": 205, ""y"": 420}}","{""target_position"": {""x"": 295.0, ""y"": 510.0}, ""tolerance"": 20.0}","预测坐标 (205.0,420.0) 距离 GT (295.0,510.0) 为 127.3px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path9.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 230, ""y"": 210}}","{""answer_type"": ""single_point"", ""point"": {""x"": 230, ""y"": 210}}","{""target_position"": {""x"": 420.0, ""y"": 370.0}, ""tolerance"": 20.0}","预测坐标 (230.0,210.0) 距离 GT (420.0,370.0) 为 248.4px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path3.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 230, ""y"": 460}}","{""answer_type"": ""single_point"", ""point"": {""x"": 230, ""y"": 460}}","{""target_position"": {""x"": 305.0, ""y"": 520.0}, ""tolerance"": 20.0}","预测坐标 (230.0,460.0) 距离 GT (305.0,520.0) 为 96.0px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path8.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 180, ""y"": 260}}","{""answer_type"": ""single_point"", ""point"": {""x"": 180, ""y"": 260}}","{""target_position"": {""x"": 350.0, ""y"": 470.0}, ""tolerance"": 20.0}","预测坐标 (180.0,260.0) 距离 GT (350.0,470.0) 为 270.2px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
Place_Dot,path5.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 210, ""y"": 500}}","{""answer_type"": ""single_point"", ""point"": {""x"": 210, ""y"": 500}}","{""target_position"": {""x"": 265.0, ""y"": 510.0}, ""tolerance"": 20.0}","预测坐标 (210.0,500.0) 距离 GT (265.0,510.0) 为 55.9px，超过容差 20.0px，说明定位偏离目标区域。",,2253,23
