provider,model,type,puzzle_id,tokens_in,tokens_out,ttft_ms,e2e_ms
openai,gpt-5,Path_Finder,path2.JPG,3895,2065,53946.7,53960.2
openai,gpt-5,Path_Finder,path7.JPG,3895,3217,97279.1,97283.4
openai,gpt-5,Path_Finder,path3.JPG,3895,1873,55621.3,55634.5
openai,gpt-5,Path_Finder,path6.JPG,3895,913,24872.8,24887.1
openai,gpt-5,Path_Finder,path10.JPG,3895,1169,49269.5,49281.4
openai,gpt-5,Path_Finder,path5.JPG,3895,1553,41293.3,41307.0
openai,gpt-5,Path_Finder,path1.JPG,3895,1873,55571.3,55579.4
openai,gpt-5,Path_Finder,path9.JPG,3895,1745,49566.8,49580.0
openai,gpt-5,Path_Finder,path8.JPG,3895,1809,47550.2,47562.8
openai,gpt-5,Dice_Count,dice6.png,738,3280,57394.7,57397.9
openai,gpt-5,Dice_Count,dice9.png,1018,3216,77644.4,77658.9
openai,gpt-5,Dice_Count,dice10.png,1018,7120,199050.2,199051.7
openai,gpt-5,Dice_Count,dice2.png,1018,4624,119367.8,119382.1
openai,gpt-5,Dice_Count,dice4.png,1018,3344,75456.0,75460.1
openai,gpt-5,Dice_Count,dice5.png,1018,6864,189266.5,189270.0
openai,gpt-5,Dice_Count,dice8.png,1018,2960,79406.3,79410.1
openai,gpt-5,Dice_Count,dice1.png,1018,5840,177566.3,177581.9
openai,gpt-5,Dice_Count,dice3.png,1018,5008,136178.8,136191.9
openai,gpt-5,Dice_Count,dice7.png,738,2576,85412.3,85425.1
openai,gpt-5,Dice_Count,dice12.png,1018,3600,103190.9,103195.2
openai,gpt-5,Misleading_Click,image8.png,767,599,16789.2,16792.9
openai,gpt-5,Misleading_Click,image4.png,767,535,13404.4,13412.1
openai,gpt-5,Misleading_Click,image10.png,767,663,17194.7,17200.8
openai,gpt-5,Misleading_Click,image2.png,767,663,28002.8,28008.2
openai,gpt-5,Misleading_Click,image5.png,767,343,9810.4,9816.0
openai,gpt-5,Misleading_Click,image9.png,767,535,16131.9,16137.0
openai,gpt-5,Misleading_Click,image7.png,767,407,26639.4,26651.2
openai,gpt-5,Misleading_Click,image6.png,767,599,13057.0,13062.9
openai,gpt-5,Misleading_Click,image1.png,767,535,13120.3,13123.0
openai,gpt-5,Misleading_Click,image3.png,767,599,15846.2,15852.2
openai,gpt-5,Pick_Area,image15.png,352,663,15262.6,15267.2
openai,gpt-5,Pick_Area,image2.png,352,1111,41499.6,41504.2
openai,gpt-5,Pick_Area,image14.png,352,1239,40522.9,40526.6
openai,gpt-5,Pick_Area,image9.png,352,791,18631.6,18635.2
openai,gpt-5,Pick_Area,image22.png,352,919,24060.2,24062.2
openai,gpt-5,Pick_Area,image29.png,352,791,20578.2,20582.1
openai,gpt-5,Pick_Area,image6.png,352,855,31564.8,31568.0
openai,gpt-5,Pick_Area,image27.png,352,1367,44303.7,44308.0
openai,gpt-5,Pick_Area,image5.png,352,983,38751.2,38753.9
openai,gpt-5,Pick_Area,image10.png,352,1111,43978.4,43982.6
openai,gpt-5,Pick_Area,image26.png,352,983,27747.1,27750.9
openai,gpt-5,Pick_Area,image30.png,352,1559,36996.4,36999.8
openai,gpt-5,Pick_Area,image25.png,352,727,22078.3,22082.3
openai,gpt-5,Pick_Area,image13.png,352,919,33220.1,33222.2
openai,gpt-5,Pick_Area,image12.png,352,727,17855.6,17859.7
openai,gpt-5,Pick_Area,image8.png,352,1047,33159.4,33162.1
openai,gpt-5,Pick_Area,image24.png,352,727,19068.2,19072.5
openai,gpt-5,Pick_Area,image21.png,352,471,15024.5,15030.0
openai,gpt-5,Pick_Area,image19.png,352,727,20302.6,20304.0
openai,gpt-5,Pick_Area,image16.png,352,1175,32043.8,32045.8
openai,gpt-5,Connect_Icon,puzzle8.json,1980,1105,30641.8,30647.9
openai,gpt-5,Connect_Icon,puzzle1.json,1840,1105,30720.9,30723.4
openai,gpt-5,Connect_Icon,puzzle14.json,5550,721,23781.6,23790.2
openai,gpt-5,Connect_Icon,puzzle12.json,3240,1041,24700.5,24709.2
openai,gpt-5,Connect_Icon,puzzle18.json,5550,721,28447.0,28451.5
openai,gpt-5,Connect_Icon,puzzle4.json,2400,1041,29536.2,29541.6
openai,gpt-5,Connect_Icon,puzzle10.json,1980,1105,35320.7,35325.0
openai,gpt-5,Connect_Icon,puzzle9.json,1980,1297,35425.5,35428.9
openai,gpt-5,Connect_Icon,puzzle13.json,4920,2065,60995.5,61002.0
openai,gpt-5,Connect_Icon,puzzle11.json,3199,1617,41036.4,41043.0
openai,gpt-5,Connect_Icon,puzzle7.json,2400,5905,155618.8,155622.5
openai,gpt-5,Connect_Icon,puzzle3.json,2820,913,24609.9,24614.1
openai,gpt-5,Connect_Icon,puzzle20.json,5550,785,26626.7,26632.3
openai,gpt-5,Connect_Icon,puzzle19.json,5550,849,45561.8,45565.2
openai,gpt-5,Connect_Icon,puzzle5.json,2400,1169,33723.0,33727.0
openai,gpt-5,Connect_Icon,puzzle17.json,5550,849,31796.3,31801.3
openai,gpt-5,Connect_Icon,puzzle15.json,5550,529,22891.6,22895.1
openai,gpt-5,Connect_Icon,puzzle6.json,2400,5265,150054.2,150059.0
openai,gpt-5,Connect_Icon,puzzle16.json,5550,785,24953.0,24958.6
openai,gpt-5,Connect_Icon,puzzle2.json,1980,2577,63300.0,63304.4
openai,gpt-5,Unusual_Detection,unusual12.png,798,341,9906.8,9915.2
openai,gpt-5,Unusual_Detection,unusual4.png,798,789,28148.2,28157.0
openai,gpt-5,Unusual_Detection,unusual23.png,798,401,14669.2,14677.4
openai,gpt-5,Unusual_Detection,unusual28.png,798,403,13493.8,13503.3
openai,gpt-5,Unusual_Detection,unusual26.png,798,405,12760.3,12769.6
openai,gpt-5,Unusual_Detection,unusual6.png,798,2069,64853.4,64856.4
openai,gpt-5,Unusual_Detection,unusual19.png,798,467,18302.6,18310.9
openai,gpt-5,Unusual_Detection,unusual9.png,798,977,30289.2,30299.4
openai,gpt-5,Unusual_Detection,unusual5.png,798,531,16801.8,16811.4
openai,gpt-5,Unusual_Detection,unusual11.png,798,661,18071.5,18074.4
openai,gpt-5,Unusual_Detection,unusual15.png,798,661,20051.3,20058.9
openai,gpt-5,Unusual_Detection,unusual3.png,798,2321,63509.7,63519.3
openai,gpt-5,Unusual_Detection,unusual24.png,798,401,13438.9,13447.5
openai,gpt-5,Unusual_Detection,unusual13.png,798,275,11080.0,11088.6
openai,gpt-5,Unusual_Detection,unusual7.png,798,401,22889.4,22899.7
openai,gpt-5,Unusual_Detection,unusual1.png,798,1489,37451.2,37460.3
openai,gpt-5,Unusual_Detection,unusual22.png,798,209,10043.6,10052.7
openai,gpt-5,Unusual_Detection,unusual17.png,798,275,12377.1,12387.2
openai,gpt-5,Unusual_Detection,unusual20.png,798,531,15663.8,15666.1
openai,gpt-5,Unusual_Detection,unusual29.png,798,785,28362.5,28364.9
openai,gpt-5,Click_Order,image8.png,713,881,21377.3,21379.7
openai,gpt-5,Click_Order,image10.png,713,1009,23777.2,23781.1
openai,gpt-5,Click_Order,image5.png,713,945,51627.9,51630.8
openai,gpt-5,Click_Order,image7.png,713,625,17075.7,17077.7
openai,gpt-5,Click_Order,image1.png,713,625,16780.1,16783.6
openai,gpt-5,Click_Order,image4.png,713,881,23152.4,23155.0
openai,gpt-5,Click_Order,image3.png,713,817,31459.4,31462.4
openai,gpt-5,Click_Order,image6.png,713,1201,40511.7,40515.0
openai,gpt-5,Click_Order,image2.png,713,689,17192.8,17194.7
openai,gpt-5,Click_Order,image9.png,713,1201,23577.1,23580.0
openai,gpt-5,Dart_Count,dart_puzzle_10.json,8311,1553,61570.3,61590.4
openai,gpt-5,Dart_Count,dart_puzzle_11.json,9571,2513,81929.2,81950.0
openai,gpt-5,Dart_Count,dart_puzzle_12.json,9571,2193,86840.3,86855.9
openai,gpt-5,Dart_Count,dart_puzzle_1.json,8311,2129,61102.3,61112.7
openai,gpt-5,Dart_Count,dart_puzzle_8.json,8311,2769,81494.9,81508.7
openai,gpt-5,Dart_Count,dart_puzzle_2.json,8311,1937,55595.0,55604.6
openai,gpt-5,Dart_Count,dart_puzzle_5.json,8311,2641,78472.0,78480.7
openai,gpt-5,Dart_Count,dart_puzzle_3.json,8311,2193,62680.9,62687.1
openai,gpt-5,Dart_Count,dart_puzzle_17.json,9571,3537,95469.5,95479.4
openai,gpt-5,Dart_Count,dart_puzzle_16.json,9571,1617,59496.6,59506.0
openai,gpt-5,Dart_Count,dart_puzzle_14.json,9571,1745,52507.3,52515.6
openai,gpt-5,Dart_Count,dart_puzzle_6.json,8311,2193,64602.9,64613.6
openai,gpt-5,Dart_Count,dart_puzzle_18.json,9571,3089,96759.5,96769.2
openai,gpt-5,Dart_Count,dart_puzzle_19.json,9571,2641,74948.1,74956.9
openai,gpt-5,Dart_Count,dart_puzzle_9.json,8311,4369,108740.6,108748.1
openai,gpt-5,Dart_Count,dart_puzzle_15.json,9571,3473,93424.2,93433.5
openai,gpt-5,Dart_Count,dart_puzzle_20.json,8311,1297,42133.9,42143.2
openai,gpt-5,Dart_Count,dart_puzzle_13.json,9571,2001,73919.7,73933.0
openai,gpt-5,Dart_Count,dart_puzzle_4.json,8311,2193,71419.4,71427.0
openai,gpt-5,Dart_Count,dart_puzzle_7.json,7681,1489,51309.6,51315.5
openai,gpt-5,Rotation_Match,puzzle_gold_direction_8.json,1655,848,21572.9,21577.3
openai,gpt-5,Rotation_Match,puzzle_panda_direction_4.json,1375,784,21918.0,21923.2
openai,gpt-5,Rotation_Match,puzzle_gold_direction_7.json,1655,1424,39566.1,39578.7
openai,gpt-5,Rotation_Match,puzzle_hungry_cat_direction_6.json,1375,976,30405.8,30410.4
openai,gpt-5,Rotation_Match,puzzle_sad_cat_direction_1.json,1375,912,26002.1,26009.6
openai,gpt-5,Rotation_Match,puzzle_polarbear_direction_4.json,1655,912,26720.9,26724.8
openai,gpt-5,Rotation_Match,puzzle_cat_direction_4.json,1375,784,21197.3,21200.9
openai,gpt-5,Rotation_Match,puzzle_panda_direction_8.json,1655,1424,39737.0,39739.6
openai,gpt-5,Rotation_Match,puzzle_sad_cat_direction_3.json,1375,1744,57954.6,57962.0
openai,gpt-5,Rotation_Match,puzzle_sad_cat_direction_2.json,1375,656,24500.5,24503.4
openai,gpt-5,Rotation_Match,puzzle_panda_direction_3.json,1375,1424,44592.7,44594.3
openai,gpt-5,Rotation_Match,puzzle_cat_direction_5.json,1375,912,25563.1,25566.3
openai,gpt-5,Rotation_Match,puzzle_hungry_cat_direction_5.json,1095,1040,45700.9,45703.5
openai,gpt-5,Rotation_Match,puzzle_polarbear_direction_1.json,1655,464,22629.3,22631.6
openai,gpt-5,Rotation_Match,puzzle_cat_direction_1.json,1375,1040,34093.3,34095.0
openai,gpt-5,Rotation_Match,puzzle_polarbear_direction_2.json,1655,272,12594.9,12597.2
openai,gpt-5,Rotation_Match,puzzle_cat_direction_6.json,1655,1168,39111.3,39114.2
openai,gpt-5,Rotation_Match,puzzle_gold_direction_1.json,1375,1296,54478.5,54479.5
openai,gpt-5,Rotation_Match,puzzle_gold_direction_2.json,1375,912,68709.0,68710.2
openai,gpt-5,Rotation_Match,puzzle_panda_direction_5.json,1375,1296,62663.6,62666.3
openai,gpt-5,Coordinates,coordinate_sample10.png,5473,849,34511.1,34535.6
openai,gpt-5,Coordinates,coordinate_sample1.png,4213,1105,37022.0,37043.0
openai,gpt-5,Coordinates,coordinate_sample13.png,5823,3665,122256.9,122262.5
openai,gpt-5,Coordinates,coordinate_sample17.png,5543,1297,43514.5,43519.1
openai,gpt-5,Coordinates,coordinate_sample8.png,5473,913,28382.0,28396.5
openai,gpt-5,Coordinates,coordinate_sample3.png,3933,913,32724.7,32735.2
openai,gpt-5,Coordinates,coordinate_sample16.png,5543,3217,124103.6,124108.4
openai,gpt-5,Coordinates,coordinate_sample9.png,5473,1873,72013.5,72028.8
openai,gpt-5,Coordinates,coordinate_sample5.png,5473,2641,77756.3,77770.1
openai,gpt-5,Coordinates,coordinate_sample15.png,5543,2449,108957.4,108963.6
openai,gpt-5,Coordinates,coordinate_sample11.png,5193,4433,158375.3,158384.6
openai,gpt-5,Coordinates,coordinate_sample4.png,5473,1937,54490.9,54504.5
openai,gpt-5,Coordinates,coordinate_sample6.png,5193,1489,55448.4,55458.7
openai,gpt-5,Coordinates,coordinate_sample12.png,6453,2257,88712.3,88720.4
openai,gpt-5,Coordinates,coordinate_sample18.png,5543,1553,49759.2,49766.2
openai,gpt-5,Coordinates,coordinate_sample14.png,5543,2449,53456.2,53461.9
openai,gpt-5,Coordinates,coordinate_sample2.png,3933,1745,55479.8,55490.5
openai,gpt-5,Coordinates,coordinate_sample7.png,5473,1233,62958.6,62974.9
openai,gpt-5,Image_Matching,ground_image16.png,4233,785,74467.3,74487.4
openai,gpt-5,Image_Matching,ground_image12.png,4233,1425,86069.9,86077.9
openai,gpt-5,Image_Matching,ground_image2.png,3953,401,57123.0,57134.4
openai,gpt-5,Image_Matching,ground_image9.png,3953,337,34532.9,34540.3
openai,gpt-5,Image_Matching,ground_image13.png,4233,465,48909.7,48916.2
openai,gpt-5,Image_Matching,ground_image7.png,3953,401,39824.7,39832.9
openai,gpt-5,Image_Matching,ground_image3.png,3953,465,43202.4,43208.1
openai,gpt-5,Image_Matching,ground_image5.png,3953,337,40749.1,40757.1
openai,gpt-5,Image_Matching,ground_image17.png,3953,273,39630.4,39637.0
openai,gpt-5,Image_Matching,ground_image8.png,3953,337,35004.9,35010.4
openai,gpt-5,Image_Matching,ground_image1.png,3953,465,46687.2,46693.8
openai,gpt-5,Image_Matching,ground_image19.png,4233,1617,107510.8,107518.4
openai,gpt-5,Image_Matching,ground_image6.png,3953,593,52116.5,52122.6
openai,gpt-5,Image_Matching,ground_image11.png,3953,1553,110124.4,110137.3
openai,gpt-5,Image_Matching,ground_image18.png,3953,337,38410.3,38415.8
openai,gpt-5,Image_Matching,ground_image14.png,4233,785,75759.1,75764.2
openai,gpt-5,Image_Matching,ground_image15.png,4233,1297,104343.3,104348.5
openai,gpt-5,Image_Matching,ground_image20.png,4233,1489,98366.3,98372.4
openai,gpt-5,Image_Matching,ground_image10.png,4233,913,57524.8,57529.2
openai,gpt-5,Image_Recognition,images14,2060,213,10418.9,10424.5
openai,gpt-5,Image_Recognition,images3,2061,473,15769.2,15776.2
openai,gpt-5,Image_Recognition,images10,2060,281,11518.9,11522.7
openai,gpt-5,Image_Recognition,images9,2061,281,9459.6,9463.7
openai,gpt-5,Image_Recognition,images17,2060,279,19931.7,19935.7
openai,gpt-5,Image_Recognition,images4,2060,731,18874.9,18881.6
openai,gpt-5,Image_Recognition,images18,2060,409,12272.6,12276.4
openai,gpt-5,Image_Recognition,images12,2060,343,8696.6,8704.5
openai,gpt-5,Image_Recognition,images11,2060,343,9828.0,9829.8
openai,gpt-5,Image_Recognition,images20,2060,209,7433.6,7437.6
openai,gpt-5,Image_Recognition,images7,2060,407,10267.5,10274.9
openai,gpt-5,Image_Recognition,images19,2060,151,6818.8,6822.9
openai,gpt-5,Image_Recognition,images2,2061,217,8940.4,8945.6
openai,gpt-5,Image_Recognition,images1,2061,349,9211.6,9218.3
openai,gpt-5,Image_Recognition,images5,2061,665,32040.3,32045.5
openai,gpt-5,Image_Recognition,images13,2060,537,11799.4,11803.4
openai,gpt-5,Image_Recognition,images6,2060,537,18408.5,18417.3
openai,gpt-5,Image_Recognition,images16,2060,407,16875.8,16880.1
openai,gpt-5,Image_Recognition,images8,2061,217,14430.6,14439.3
openai,gpt-5,Image_Recognition,images15,2060,279,13546.5,13552.7
openai,gpt-5,Geometry_Click,vtt_000005.jpg,489,343,10300.0,10301.4
openai,gpt-5,Geometry_Click,dingxiang_000002.jpg,348,279,8200.5,8202.1
openai,gpt-5,Geometry_Click,dingxiang_000005.jpg,353,343,9143.1,9144.9
openai,gpt-5,Geometry_Click,geetest_000002.jpg,349,727,17853.5,17854.1
openai,gpt-5,Geometry_Click,vtt_000002.jpg,486,343,11697.4,11699.3
openai,gpt-5,Geometry_Click,dingxiang_000001.jpg,354,407,7804.6,7807.9
openai,gpt-5,Geometry_Click,vtt_000003.jpg,489,599,31942.2,31944.5
openai,gpt-5,Geometry_Click,vtt_000004.jpg,489,343,10005.5,10007.5
openai,gpt-5,Geometry_Click,geetest_000003.jpg,346,151,6747.4,6749.8
openai,gpt-5,Geometry_Click,geetest_000004.jpg,349,471,17991.9,17993.4
openai,gpt-5,Geometry_Click,dingxiang_000003.jpg,349,279,16722.0,16724.0
openai,gpt-5,Geometry_Click,dingxiang_000004.jpg,348,279,14126.8,14130.1
openai,gpt-5,Geometry_Click,geetest_000001.jpg,353,407,15151.3,15153.9
openai,gpt-5,Geometry_Click,geetest_000005.jpg,349,1303,64386.3,64388.1
openai,gpt-5,Geometry_Click,vtt_000001.jpg,488,535,12339.7,12343.5
openai,gpt-5,Object_Match,example9.png,3936,1233,75481.5,75539.1
openai,gpt-5,Object_Match,example4.png,3936,657,41018.4,41060.0
openai,gpt-5,Object_Match,example1.png,3936,657,42655.1,42680.8
openai,gpt-5,Object_Match,example19.png,3936,1361,48155.4,48173.9
openai,gpt-5,Object_Match,example7.png,3936,593,36227.7,36247.4
openai,gpt-5,Object_Match,example2.png,3936,1489,48389.5,48408.1
openai,gpt-5,Object_Match,example8.png,3936,1553,66954.2,66970.5
openai,gpt-5,Object_Match,example20.png,3936,1105,39027.8,39034.4
openai,gpt-5,Object_Match,example6.png,3936,721,42866.8,42878.5
openai,gpt-5,Object_Match,example10.png,3936,1489,62914.9,62930.2
openai,gpt-5,Object_Match,example17.png,3936,2513,68238.1,68244.0
openai,gpt-5,Object_Match,example14.png,3936,1681,55188.1,55194.9
openai,gpt-5,Object_Match,example18.png,3936,3793,110686.7,110693.8
openai,gpt-5,Object_Match,example15.png,3936,1553,95839.7,95845.0
openai,gpt-5,Object_Match,example13.png,3936,1105,45151.8,45157.2
openai,gpt-5,Object_Match,example12.png,3936,593,35345.0,35350.5
openai,gpt-5,Object_Match,example11.png,3936,849,37963.6,37968.8
openai,gpt-5,Object_Match,example5.png,3936,1489,63181.2,63189.6
openai,gpt-5,Object_Match,example3.png,3936,721,39567.1,39580.9
openai,gpt-5,Object_Match,example16.png,3936,977,33170.8,33177.6
openai,gpt-5,Bingo,bingo11.png,869,850,23788.2,23797.0
openai,gpt-5,Bingo,bingo17.png,869,914,26801.7,26814.1
openai,gpt-5,Bingo,bingo25.png,869,2130,70138.4,70151.9
openai,gpt-5,Bingo,bingo23.png,869,1170,32960.2,32971.4
openai,gpt-5,Bingo,bingo15.png,869,1554,32144.9,32152.7
openai,gpt-5,Bingo,bingo9.png,869,2066,51630.0,51642.0
openai,gpt-5,Bingo,bingo3.png,869,978,26689.2,26694.4
openai,gpt-5,Bingo,bingo24.png,869,1298,38470.1,38478.1
openai,gpt-5,Bingo,bingo4.png,869,1298,27430.9,27435.4
openai,gpt-5,Bingo,bingo8.png,869,2898,72112.6,72125.8
openai,gpt-5,Bingo,bingo5.png,869,1298,26717.9,26721.9
openai,gpt-5,Bingo,bingo6.png,869,1042,30418.0,30426.4
openai,gpt-5,Bingo,bingo19.png,869,1170,25843.4,25854.1
openai,gpt-5,Bingo,bingo1.png,869,1362,24828.0,24832.3
openai,gpt-5,Bingo,bingo7.png,869,2130,48918.0,48928.9
openai,gpt-5,Bingo,bingo12.png,869,658,17316.2,17323.8
openai,gpt-5,Bingo,bingo10.png,869,1874,40479.4,40487.6
openai,gpt-5,Bingo,bingo18.png,869,978,19727.2,19738.5
openai,gpt-5,Bingo,bingo14.png,869,850,20440.8,20445.5
openai,gpt-5,Bingo,bingo2.png,869,978,29687.2,29691.5
