type,puzzle_id,raw_response,parsed,ground_truth,error_description,reasoning,tokens_in,tokens_out
Dart_Count,dart_puzzle_2.json,"{""answer_type"":""classify"",""index"":6}","{""answer_type"": ""classify"", ""index"": 6}","{""correct_index"": 11}",预测 index=6，GT=11，需检查模型在候选中选择的匹配项是否正确。,,8413,2193
Connect_Icon,puzzle7.json,"{""answer_type"":""classify"",""index"":3}","{""answer_type"": ""classify"", ""index"": 3}","{""correct_index"": 0}",预测 index=3，GT=0，需检查模型在候选中选择的匹配项是否正确。,,2435,3921
Connect_Icon,puzzle6.json,"{""answer_type"":""classify"",""index"":5}","{""answer_type"": ""classify"", ""index"": 5}","{""correct_index"": 0}",预测 index=5，GT=0，需检查模型在候选中选择的匹配项是否正确。,,2435,5073
Coordinates,coordinate_sample5.png,"{""answer_type"":""classify"",""index"":4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 3}",预测 index=4，GT=3，需检查模型在候选中选择的匹配项是否正确。,,5508,721
Coordinates,coordinate_sample3.png,"{""answer_type"":""classify"",""index"":0}","{""answer_type"": ""classify"", ""index"": 0}","{""correct_index"": 1}",预测 index=0，GT=1，需检查模型在候选中选择的匹配项是否正确。,,3968,1489
Path_Finder,path9.JPG,"{""answer_type"":""multi_select"",""indices"":[0]}","{""answer_type"": ""multi_select"", ""indices"": [0]}","{""indices_gt"": []}",多选 1 个: [0],,882,977
Path_Finder,path4.JPG,"{""answer_type"":""multi_select"",""indices"":[0]}","{""answer_type"": ""multi_select"", ""indices"": [0]}","{""indices_gt"": []}",多选 1 个: [0],,882,913
Path_Finder,path6.JPG,"{""answer_type"":""multi_select"",""indices"":[0]}","{""answer_type"": ""multi_select"", ""indices"": [0]}","{""indices_gt"": []}",多选 1 个: [0],,882,849
Path_Finder,path10.JPG,"{""answer_type"":""multi_select"",""indices"":[0]}","{""answer_type"": ""multi_select"", ""indices"": [0]}","{""indices_gt"": []}",多选 1 个: [0],,882,977
Path_Finder,path2.JPG,"{""answer_type"":""multi_select"",""indices"":[0]}","{""answer_type"": ""multi_select"", ""indices"": [0]}","{""indices_gt"": []}",多选 1 个: [0],,882,1681
Click_Order,image5.png,"{""answer_type"":""click_order"",""points"":[{""x"":210,""y"":70},{""x"":515,""y"":85},{""x"":520,""y"":315},{""x"":230,""y"":300}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 210, ""y"": 70}, {""x"": 515, ""y"": 85}, {""x"": 520, ""y"": 315}, {""x"": 230, ""y"": 300}]}","{""points_gt"": [{""x"": 165.0, ""y"": 75.0}, {""x"": 498.0, ""y"": 70.0}, {""x"": 487.0, ""y"": 270.0}, {""x"": 210.0, ""y"": 265.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 45.3px (> tolerance 40.0); 预测 (210,70) vs GT (165,75). 第 3 个点击距离目标 55.8px (> tolerance 40.0); 预测 (520,315) vs GT (487,270). 第 4 个点击距离目标 40.3px (> tolerance 40.0); 预测 (230,300) vs GT (210,265).",,848,1009
Click_Order,image10.png,"{""answer_type"":""click_order"",""points"":[{""x"":115,""y"":245},{""x"":520,""y"":60},{""x"":565,""y"":100},{""x"":295,""y"":315}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 115, ""y"": 245}, {""x"": 520, ""y"": 60}, {""x"": 565, ""y"": 100}, {""x"": 295, ""y"": 315}]}","{""points_gt"": [{""x"": 99.0, ""y"": 192.0}, {""x"": 384.0, ""y"": 50.0}, {""x"": 540.0, ""y"": 100.0}, {""x"": 242.0, ""y"": 274.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 55.4px (> tolerance 40.0); 预测 (115,245) vs GT (99,192). 第 2 个点击距离目标 136.4px (> tolerance 40.0); 预测 (520,60) vs GT (384,50). 第 4 个点击距离目标 67.0px (> tolerance 40.0); 预测 (295,315) vs GT (242,274).",,848,1201
Click_Order,image1.png,"{""answer_type"":""click_order"",""points"":[{""x"":500,""y"":90},{""x"":300,""y"":200},{""x"":130,""y"":90},{""x"":140,""y"":310}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 500, ""y"": 90}, {""x"": 300, ""y"": 200}, {""x"": 130, ""y"": 90}, {""x"": 140, ""y"": 310}]}","{""points_gt"": [{""x"": 470.0, ""y"": 100.0}, {""x"": 325.0, ""y"": 180.0}, {""x"": 162.0, ""y"": 100.0}, {""x"": 190.0, ""y"": 275.0}], ""tolerance"": 40.0}","第 4 个点击距离目标 61.0px (> tolerance 40.0); 预测 (140,310) vs GT (190,275).",,848,753
Click_Order,image4.png,"{""answer_type"":""click_order"",""points"":[{""x"":280,""y"":170},{""x"":490,""y"":70},{""x"":490,""y"":205},{""x"":370,""y"":330}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 280, ""y"": 170}, {""x"": 490, ""y"": 70}, {""x"": 490, ""y"": 205}, {""x"": 370, ""y"": 330}]}","{""points_gt"": [{""x"": 275.0, ""y"": 165.0}, {""x"": 450.0, ""y"": 60.0}, {""x"": 483.0, ""y"": 222.0}, {""x"": 369.0, ""y"": 330.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 41.2px (> tolerance 40.0); 预测 (490,70) vs GT (450,60).",,848,881
Click_Order,image8.png,"{""answer_type"":""click_order"",""points"":[{""x"":485,""y"":75},{""x"":320,""y"":315},{""x"":155,""y"":78},{""x"":475,""y"":260}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 485, ""y"": 75}, {""x"": 320, ""y"": 315}, {""x"": 155, ""y"": 78}, {""x"": 475, ""y"": 260}]}","{""points_gt"": [{""x"": 468.0, ""y"": 118.0}, {""x"": 280.0, ""y"": 465.0}, {""x"": 132.0, ""y"": 121.0}, {""x"": 470.0, ""y"": 380.0}], ""tolerance"": 50.0}","第 2 个点击距离目标 155.2px (> tolerance 50.0); 预测 (320,315) vs GT (280,465). 第 4 个点击距离目标 120.1px (> tolerance 50.0); 预测 (475,260) vs GT (470,380).",,848,689
Click_Order,image6.png,"{""answer_type"":""click_order"",""points"":[{""x"":520,""y"":320},{""x"":515,""y"":70},{""x"":150,""y"":75},{""x"":300,""y"":315}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 320}, {""x"": 515, ""y"": 70}, {""x"": 150, ""y"": 75}, {""x"": 300, ""y"": 315}]}","{""points_gt"": [{""x"": 496.0, ""y"": 295.0}, {""x"": 437.0, ""y"": 61.0}, {""x"": 165.0, ""y"": 75.0}, {""x"": 310.0, ""y"": 300.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 78.5px (> tolerance 40.0); 预测 (515,70) vs GT (437,61).",,848,1905
Click_Order,image9.png,"{""answer_type"":""click_order"",""points"":[{""x"":440,""y"":90},{""x"":95,""y"":210},{""x"":555,""y"":120},{""x"":570,""y"":345}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 440, ""y"": 90}, {""x"": 95, ""y"": 210}, {""x"": 555, ""y"": 120}, {""x"": 570, ""y"": 345}]}","{""points_gt"": [{""x"": 422.0, ""y"": 70.0}, {""x"": 55.0, ""y"": 163.0}, {""x"": 535.0, ""y"": 100.0}, {""x"": 562.0, ""y"": 323.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 61.7px (> tolerance 40.0); 预测 (95,210) vs GT (55,163).",,848,1265
Click_Order,image2.png,"{""answer_type"":""click_order"",""points"":[{""x"":540,""y"":175},{""x"":360,""y"":75},{""x"":120,""y"":315},{""x"":520,""y"":335}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 540, ""y"": 175}, {""x"": 360, ""y"": 75}, {""x"": 120, ""y"": 315}, {""x"": 520, ""y"": 335}]}","{""points_gt"": [{""x"": 520.0, ""y"": 170.0}, {""x"": 300.0, ""y"": 80.0}, {""x"": 125.0, ""y"": 310.0}, {""x"": 500.0, ""y"": 310.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 60.2px (> tolerance 40.0); 预测 (360,75) vs GT (300,80).",,848,817
Rotation_Match,puzzle_sad_cat_direction_6.json,"{""answer_type"":""rotation"",""angle"":315}","{""answer_type"": ""rotation"", ""angle"": 315}","{""correct_angle"": 135.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":315}",,1751,1232
Rotation_Match,puzzle_cat_direction_3.json,"{""answer_type"":""rotation"",""angle"":180}","{""answer_type"": ""rotation"", ""angle"": 180}","{""correct_angle"": 270.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":180}",,1471,656
Rotation_Match,puzzle_hungry_cat_direction_1.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 90.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1191,592
Rotation_Match,puzzle_hungry_cat_direction_2.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 45.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1191,592
Rotation_Match,puzzle_cat_direction_4.json,"{""answer_type"":""rotation"",""angle"":225}","{""answer_type"": ""rotation"", ""angle"": 225}","{""correct_angle"": 315.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":225}",,1471,1872
Rotation_Match,puzzle_cat_direction_1.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 90.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1471,1232
Rotation_Match,puzzle_sad_cat_direction_3.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 270.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1471,976
Misleading_Click,image10.png,"{""answer_type"":""single_point"",""point"":{""x"":240,""y"":140}}","{""answer_type"": ""single_point"", ""point"": {""x"": 240, ""y"": 140}}","{""avoid_area"": {""x"": 230, ""y"": 0, ""width"": 230, ""height"": 350}, ""image_size"": [542, 594]}",GT 坐标缺失，无法分析。,,841,1175
Bingo,bingo9.png,"{""answer_type"":""swap"",""pair"":[2,5]}","{""answer_type"": ""swap"", ""pair"": [2, 5]}","{""swap_pairs"": [[1, 4]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[2,5]}",,849,3154
Bingo,bingo10.png,"{""answer_type"":""swap"",""pair"":[3,6]}","{""answer_type"": ""swap"", ""pair"": [3, 6]}","{""swap_pairs"": [[2, 5]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[3,6]}",,849,2578
Bingo,bingo12.png,"{""answer_type"":""swap"",""pair"":[2,5]}","{""answer_type"": ""swap"", ""pair"": [2, 5]}","{""swap_pairs"": [[1, 4]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[2,5]}",,849,3474
Bingo,bingo3.png,"{""answer_type"":""swap"",""pair"":[1,2]}","{""answer_type"": ""swap"", ""pair"": [1, 2]}","{""swap_pairs"": [[0, 1], [7, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,2]}",,849,1490
Bingo,bingo2.png,"{""answer_type"":""swap"",""pair"":[5,8]}","{""answer_type"": ""swap"", ""pair"": [5, 8]}","{""swap_pairs"": [[4, 7]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[5,8]}",,849,2706
Bingo,bingo13.png,"{""answer_type"":""swap"",""pair"":[1,8]}","{""answer_type"": ""swap"", ""pair"": [1, 8]}","{""swap_pairs"": [[5, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,8]}",,849,2130
Bingo,bingo1.png,"{""answer_type"":""swap"",""pair"":[1,8]}","{""answer_type"": ""swap"", ""pair"": [1, 8]}","{""swap_pairs"": [[0, 7], [3, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,8]}",,849,2450
Bingo,bingo6.png,"{""answer_type"":""swap"",""pair"":[1,9]}","{""answer_type"": ""swap"", ""pair"": [1, 9]}","{""swap_pairs"": [[3, 6], [2, 5]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,9]}",,849,2642
Bingo,bingo4.png,"{""answer_type"":""swap"",""pair"":[2,8]}","{""answer_type"": ""swap"", ""pair"": [2, 8]}","{""swap_pairs"": [[1, 7]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[2,8]}",,849,2258
Bingo,bingo5.png,"{""answer_type"":""swap"",""pair"":[1,7]}","{""answer_type"": ""swap"", ""pair"": [1, 7]}","{""swap_pairs"": [[4, 7], [0, 6]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,7]}",,849,3602
Geometry_Click,vtt_000004.jpg,"{""answer_type"":""single_point"",""point"":{""x"":260,""y"":210}}","{""answer_type"": ""single_point"", ""point"": {""x"": 260, ""y"": 210}}","{""bbox"": [170.0, 160.0, 225.0, 255.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,596,1047
Geometry_Click,geetest_000001.jpg,"{""answer_type"":""single_point"",""point"":{""x"":210,""y"":240}}","{""answer_type"": ""single_point"", ""point"": {""x"": 210, ""y"": 240}}","{""bbox"": [195.0, 90.0, 212.0, 165.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,460,1239
Geometry_Click,geetest_000005.jpg,"{""answer_type"":""single_point"",""point"":{""x"":160,""y"":225}}","{""answer_type"": ""single_point"", ""point"": {""x"": 160, ""y"": 225}}","{""bbox"": [320.0, 110.0, 350.0, 180.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,456,1239
Geometry_Click,geetest_000002.jpg,"{""answer_type"":""single_point"",""point"":{""x"":252,""y"":160}}","{""answer_type"": ""single_point"", ""point"": {""x"": 252, ""y"": 160}}","{""bbox"": [253.0, 120.0, 285.0, 160.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,456,1047
Geometry_Click,vtt_000001.jpg,"{""answer_type"":""single_point"",""point"":{""x"":230,""y"":245}}","{""answer_type"": ""single_point"", ""point"": {""x"": 230, ""y"": 245}}","{""bbox"": [85.0, 170.0, 145.0, 265.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,595,727
Patch_Select,image4.jpg,"{""answer_type"":""multi_select"",""indices"":[1,2,5,6,7,10,11]}","{""answer_type"": ""multi_select"", ""indices"": [1, 2, 5, 6, 7, 10, 11]}","{""grid_size"": [5, 5], ""correct_patches"": [3, 6, 7, 8, 12, 13, 14, 18, 19]}","缺失 7 个正确索引: [3, 8, 12, 13, 14, 18, 19]；多选 5 个错误索引: [1, 2, 5, 10, 11]",,424,4189
Patch_Select,image2.jpg,"{""answer_type"":""multi_select"",""indices"":[0,1,2,4,5,6,8,9,10]}","{""answer_type"": ""multi_select"", ""indices"": [0, 1, 2, 4, 5, 6, 8, 9, 10]}","{""grid_size"": [5, 5], ""correct_patches"": [5, 6, 7, 10, 11, 12, 15, 16]}","缺失 5 个正确索引: [7, 11, 12, 15, 16]；多选 6 个错误索引: [0, 1, 2, 4, 8, 9]",,424,2401
Patch_Select,image10.jpg,"{""answer_type"":""multi_select"",""indices"":[9,10,13,14]}","{""answer_type"": ""multi_select"", ""indices"": [9, 10, 13, 14]}","{""grid_size"": [5, 5], ""correct_patches"": [17, 18, 21, 22, 23]}","缺失 5 个正确索引: [17, 18, 21, 22, 23]；多选 4 个错误索引: [9, 10, 13, 14]",,424,919
Patch_Select,image7.jpg,"{""answer_type"":""multi_select"",""indices"":[5,6]}","{""answer_type"": ""multi_select"", ""indices"": [5, 6]}","{""grid_size"": [5, 5], ""correct_patches"": [12, 13, 17]}","缺失 3 个正确索引: [12, 13, 17]；多选 2 个错误索引: [5, 6]",,844,2515
Patch_Select,image3.jpg,"{""answer_type"":""multi_select"",""indices"":[5,6,9,10,13,14]}","{""answer_type"": ""multi_select"", ""indices"": [5, 6, 9, 10, 13, 14]}","{""grid_size"": [5, 5], ""correct_patches"": [7, 12, 17]}","缺失 3 个正确索引: [7, 12, 17]；多选 6 个错误索引: [5, 6, 9, 10, 13, 14]",,425,1499
Patch_Select,image9.jpg,"{""answer_type"":""multi_select"",""indices"":[13,14]}","{""answer_type"": ""multi_select"", ""indices"": [13, 14]}","{""grid_size"": [5, 5], ""correct_patches"": [16, 17, 18, 21, 22, 23]}","缺失 6 个正确索引: [16, 17, 18, 21, 22, 23]；多选 2 个错误索引: [13, 14]",,844,2323
Patch_Select,image1.jpg,"{""answer_type"":""multi_select"",""indices"":[0,1,3,4]}","{""answer_type"": ""multi_select"", ""indices"": [0, 1, 3, 4]}","{""grid_size"": [5, 5], ""correct_patches"": [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13]}","缺失 8 个正确索引: [2, 5, 6, 7, 8, 11, 12, 13]；多选 1 个错误索引: [4]",,844,2775
Patch_Select,image8.jpg,"{""answer_type"":""multi_select"",""indices"":[9,10]}","{""answer_type"": ""multi_select"", ""indices"": [9, 10]}","{""grid_size"": [5, 5], ""correct_patches"": [16, 17, 21, 22]}","缺失 4 个正确索引: [16, 17, 21, 22]；多选 2 个错误索引: [9, 10]",,845,2131
Patch_Select,image5.jpg,"{""answer_type"":""multi_select"",""indices"":[0,1]}","{""answer_type"": ""multi_select"", ""indices"": [0, 1]}","{""grid_size"": [5, 5], ""correct_patches"": [0, 1, 5, 6]}","缺失 2 个正确索引: [5, 6]",,425,1555
Patch_Select,image6.jpg,"{""answer_type"":""multi_select"",""indices"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19]}","{""answer_type"": ""multi_select"", ""indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]}","{""grid_size"": [5, 5], ""correct_patches"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18]}","多选 3 个错误索引: [10, 17, 19]",,430,2805
Unusual_Detection,unusual3.png,"{""answer_type"":""multi_select"",""indices"":[4]}","{""answer_type"": ""multi_select"", ""indices"": [4]}","{""indices_gt"": [3]}",缺失 1 个目标: [3]；多选 1 个: [4],,837,913
Unusual_Detection,unusual1.png,"{""answer_type"":""multi_select"",""indices"":[]}","{""answer_type"": ""multi_select"", ""indices"": []}","{""indices_gt"": [0, 3]}","缺失 2 个目标: [0, 3]",,837,2576
Unusual_Detection,unusual8.png,"{""answer_type"":""multi_select"",""indices"":[5]}","{""answer_type"": ""multi_select"", ""indices"": [5]}","{""indices_gt"": [2]}",缺失 1 个目标: [2]；多选 1 个: [5],,837,1553
Unusual_Detection,unusual10.png,"{""answer_type"":""multi_select"",""indices"":[1,4]}","{""answer_type"": ""multi_select"", ""indices"": [1, 4]}","{""indices_gt"": [2, 3]}","缺失 2 个目标: [2, 3]；多选 2 个: [1, 4]",,837,1171
Unusual_Detection,unusual6.png,"{""answer_type"":""multi_select"",""indices"":[3,4,5]}","{""answer_type"": ""multi_select"", ""indices"": [3, 4, 5]}","{""indices_gt"": [0, 2, 3, 4, 5]}","缺失 2 个目标: [0, 2]",,837,661
Unusual_Detection,unusual9.png,"{""answer_type"":""multi_select"",""indices"":[0,2]}","{""answer_type"": ""multi_select"", ""indices"": [0, 2]}","{""indices_gt"": [2]}",多选 1 个: [0],,837,1491
Unusual_Detection,unusual4.png,"{""answer_type"":""multi_select"",""indices"":[0,2,4]}","{""answer_type"": ""multi_select"", ""indices"": [0, 2, 4]}","{""indices_gt"": [0, 1, 2, 3, 4]}","缺失 2 个目标: [1, 3]",,837,469
Dice_Count,dice10.png,"{""answer_type"":""number"",""value"":76}","{""answer_type"": ""number"", ""value"": 76}","{""sum"": 73}",预测点数 76.0 高于 GT 73.0 (Δ=+3)，说明模型重复计数或误把非顶面算入。,,1237,4176
Dice_Count,dice4.png,"{""answer_type"":""number"",""value"":72}","{""answer_type"": ""number"", ""value"": 72}","{""sum"": 73}",预测点数 72.0 低于 GT 73.0 (Δ=-1)，说明模型遗漏了一些顶面。,,1237,7248
Dice_Count,dice6.png,"{""answer_type"":""number"",""value"":34}","{""answer_type"": ""number"", ""value"": 34}","{""sum"": 38}",预测点数 34.0 低于 GT 38.0 (Δ=-4)，说明模型遗漏了一些顶面。,,957,2640
Dice_Count,dice1.png,"{""answer_type"":""number"",""value"":87}","{""answer_type"": ""number"", ""value"": 87}","{""sum"": 85}",预测点数 87.0 高于 GT 85.0 (Δ=+2)，说明模型重复计数或误把非顶面算入。,,1237,3792
Dice_Count,dice8.png,"{""answer_type"":""number"",""value"":64}","{""answer_type"": ""number"", ""value"": 64}","{""sum"": 79}",预测点数 64.0 低于 GT 79.0 (Δ=-15)，说明模型遗漏了一些顶面。,,1237,5200
Dice_Count,dice2.png,"{""answer_type"":""number"",""value"":64}","{""answer_type"": ""number"", ""value"": 64}","{""sum"": 67}",预测点数 64.0 低于 GT 67.0 (Δ=-3)，说明模型遗漏了一些顶面。,,1237,5072
Dice_Count,dice5.png,"{""answer_type"":""number"",""value"":67}","{""answer_type"": ""number"", ""value"": 67}","{""sum"": 69}",预测点数 67.0 低于 GT 69.0 (Δ=-2)，说明模型遗漏了一些顶面。,,1237,4496
Dice_Count,dice3.png,"{""answer_type"":""number"",""value"":75}","{""answer_type"": ""number"", ""value"": 75}","{""sum"": 69}",预测点数 75.0 高于 GT 69.0 (Δ=+6)，说明模型重复计数或误把非顶面算入。,,1237,6864
Dice_Count,dice7.png,"{""answer_type"":""number"",""value"":39}","{""answer_type"": ""number"", ""value"": 39}","{""sum"": 44}",预测点数 39.0 低于 GT 44.0 (Δ=-5)，说明模型遗漏了一些顶面。,,957,6288
Image_Recognition,images1,"{""answer_type"":""multi_select"",""indices"":[1,2,3,4,5,7,8]}","{""answer_type"": ""multi_select"", ""indices"": [1, 2, 3, 4, 5, 7, 8]}","{""indices_gt"": [1, 2, 3, 4, 5, 7]}",多选 1 个: [8],,2097,413
Image_Recognition,images2,"{""answer_type"":""multi_select"",""indices"":[0,2,4,6,8]}","{""answer_type"": ""multi_select"", ""indices"": [0, 2, 4, 6, 8]}","{""indices_gt"": [0, 2, 4, 6]}",多选 1 个: [8],,2097,281
Pick_Area,image5.png,"{""answer_type"":""single_point"",""point"":{""x"":200,""y"":160}}","{""answer_type"": ""single_point"", ""point"": {""x"": 200, ""y"": 160}}","{""area_box"": [[200, 300], [510, 500]]}","预测点 (200.0,160.0) 不在 GT 区域内。GT 范围 ≈ [200.0,300.0] 到 [510.0,500.0] 像素。",,845,1559
Pick_Area,image4.png,"{""answer_type"":""single_point"",""point"":{""x"":560,""y"":520}}","{""answer_type"": ""single_point"", ""point"": {""x"": 560, ""y"": 520}}","{""area_box"": [[150, 30], [400, 430]]}","预测点 (560.0,520.0) 不在 GT 区域内。GT 范围 ≈ [150.0,30.0] 到 [400.0,430.0] 像素。",,845,1623
Pick_Area,image1.png,"{""answer_type"":""single_point"",""point"":{""x"":565,""y"":430}}","{""answer_type"": ""single_point"", ""point"": {""x"": 565, ""y"": 430}}","{""area_box"": [[10, 150], [280, 490]]}","预测点 (565.0,430.0) 不在 GT 区域内。GT 范围 ≈ [10.0,150.0] 到 [280.0,490.0] 像素。",,845,1367
