provider,model,type,puzzle_id,tokens_in,tokens_out,ttft_ms,e2e_ms
gemini,gemini-2.5-flash,Misleading_Click,image1.png,491,29,2763.6,2763.6
gemini,gemini-2.5-flash,Misleading_Click,image6.png,491,29,2176.5,2176.5
gemini,gemini-2.5-flash,Misleading_Click,image10.png,491,29,2080.5,2080.5
gemini,gemini-2.5-flash,Misleading_Click,image2.png,491,29,2509.3,2509.3
gemini,gemini-2.5-flash,Misleading_Click,image3.png,491,29,2751.6,2751.6
gemini,gemini-2.5-flash,Connect_Icon,puzzle10.json,2318,14,2462.0,2462.0
gemini,gemini-2.5-flash,Connect_Icon,puzzle1.json,2318,14,1935.6,1935.6
gemini,gemini-2.5-flash,Connect_Icon,puzzle7.json,2318,14,2249.3,2249.3
gemini,gemini-2.5-flash,Connect_Icon,puzzle4.json,2318,14,2354.5,2354.5
gemini,gemini-2.5-flash,Connect_Icon,puzzle13.json,2318,14,3438.9,3438.9
gemini,gemini-2.5-flash,Connect_Icon,puzzle12.json,2318,14,2393.3,2393.3
gemini,gemini-2.5-flash,Connect_Icon,puzzle17.json,2576,14,3831.1,3831.1
gemini,gemini-2.5-flash,Connect_Icon,puzzle6.json,2318,14,2307.8,2307.8
gemini,gemini-2.5-flash,Connect_Icon,puzzle8.json,2318,14,2372.3,2372.3
gemini,gemini-2.5-flash,Connect_Icon,puzzle19.json,2576,14,3664.7,3664.7
gemini,gemini-2.5-flash,Connect_Icon,puzzle11.json,2276,14,3376.6,3376.6
gemini,gemini-2.5-flash,Connect_Icon,puzzle16.json,2576,14,4804.2,4804.2
gemini,gemini-2.5-flash,Connect_Icon,puzzle9.json,2318,14,2651.9,2651.9
gemini,gemini-2.5-flash,Connect_Icon,puzzle14.json,2576,14,4741.8,4741.8
gemini,gemini-2.5-flash,Connect_Icon,puzzle5.json,2318,14,2230.9,2230.9
gemini,gemini-2.5-flash,Connect_Icon,puzzle2.json,2318,14,2352.9,2352.9
gemini,gemini-2.5-flash,Connect_Icon,puzzle20.json,2576,14,6652.6,6652.6
gemini,gemini-2.5-flash,Connect_Icon,puzzle3.json,2318,14,4503.6,4503.6
gemini,gemini-2.5-flash,Connect_Icon,puzzle15.json,2576,14,3376.9,3376.9
gemini,gemini-2.5-flash,Connect_Icon,puzzle18.json,2576,14,3888.4,3888.4
gemini,gemini-2.5-flash,Image_Recognition,images4,2592,28,2762.5,2762.5
gemini,gemini-2.5-flash,Image_Recognition,images13,2592,28,2260.8,2260.8
gemini,gemini-2.5-flash,Image_Recognition,images6,2592,28,2753.1,2753.1
gemini,gemini-2.5-flash,Image_Recognition,images15,2592,25,1933.5,1933.5
gemini,gemini-2.5-flash,Image_Recognition,images16,2592,25,1644.3,1644.3
gemini,gemini-2.5-flash,Image_Recognition,images10,2592,28,1740.3,1740.3
gemini,gemini-2.5-flash,Image_Recognition,images9,2593,28,1532.2,1532.2
gemini,gemini-2.5-flash,Image_Recognition,images14,2592,22,1534.0,1534.0
gemini,gemini-2.5-flash,Image_Recognition,images2,2593,28,2046.8,2046.8
gemini,gemini-2.5-flash,Image_Recognition,images18,2592,28,2145.9,2145.9
gemini,gemini-2.5-flash,Image_Recognition,images19,2592,25,1841.2,1841.2
gemini,gemini-2.5-flash,Image_Recognition,images7,2592,25,1811.5,1811.5
gemini,gemini-2.5-flash,Image_Recognition,images20,2592,16,1462.0,1462.0
gemini,gemini-2.5-flash,Image_Recognition,images8,2592,28,1745.9,1745.9
gemini,gemini-2.5-flash,Image_Recognition,images12,2592,25,1320.2,1320.2
gemini,gemini-2.5-flash,Image_Recognition,images5,2593,25,2659.8,2659.8
gemini,gemini-2.5-flash,Image_Recognition,images11,2592,25,1738.1,1738.1
gemini,gemini-2.5-flash,Image_Recognition,images1,2593,31,2047.2,2047.2
gemini,gemini-2.5-flash,Image_Recognition,images3,2593,28,1788.3,1788.3
gemini,gemini-2.5-flash,Image_Recognition,images17,2592,25,1581.0,1581.0
gemini,gemini-2.5-flash,Rotation_Match,puzzle_hungry_cat_direction_7.json,703,15,4298.1,4298.1
gemini,gemini-2.5-flash,Rotation_Match,puzzle_cat_direction_8.json,703,15,4704.5,4704.5
gemini,gemini-2.5-flash,Rotation_Match,puzzle_panda_direction_2.json,703,16,29588.7,29588.7
gemini,gemini-2.5-flash,Rotation_Match,puzzle_sad_cat_direction_2.json,703,15,14641.4,14641.4
gemini,gemini-2.5-flash,Rotation_Match,puzzle_polarbear_direction_3.json,703,16,3712.1,3712.1
gemini,gemini-2.5-flash,Rotation_Match,puzzle_hungry_cat_direction_4.json,703,16,4268.7,4268.7
gemini,gemini-2.5-flash,Rotation_Match,puzzle_gold_direction_6.json,703,16,17185.3,17185.3
gemini,gemini-2.5-flash,Rotation_Match,puzzle_cat_direction_3.json,703,16,4412.7,4412.7
gemini,gemini-2.5-flash,Rotation_Match,puzzle_gold_direction_3.json,703,16,15870.1,15870.1
gemini,gemini-2.5-flash,Rotation_Match,puzzle_hungry_cat_direction_2.json,703,14,2661.9,2661.9
gemini,gemini-2.5-flash,Rotation_Match,puzzle_polarbear_direction_1.json,703,15,3983.2,3983.2
gemini,gemini-2.5-flash,Rotation_Match,puzzle_sad_cat_direction_4.json,703,16,9628.5,9628.5
gemini,gemini-2.5-flash,Rotation_Match,puzzle_panda_direction_7.json,703,14,13410.4,13410.4
gemini,gemini-2.5-flash,Rotation_Match,puzzle_polarbear_direction_5.json,703,16,10443.5,10443.5
gemini,gemini-2.5-flash,Rotation_Match,puzzle_polarbear_direction_4.json,703,16,32971.1,32971.1
gemini,gemini-2.5-flash,Rotation_Match,puzzle_panda_direction_3.json,703,16,4292.1,4292.1
gemini,gemini-2.5-flash,Rotation_Match,puzzle_polarbear_direction_2.json,703,14,2769.7,2769.7
gemini,gemini-2.5-flash,Rotation_Match,puzzle_cat_direction_2.json,703,14,3245.4,3245.4
gemini,gemini-2.5-flash,Rotation_Match,puzzle_hungry_cat_direction_3.json,703,16,3819.6,3819.6
gemini,gemini-2.5-flash,Rotation_Match,puzzle_sad_cat_direction_5.json,703,16,11874.8,11874.8
gemini,gemini-2.5-flash,Select_Animal,image25.png,516,16,3375.0,3375.0
gemini,gemini-2.5-flash,Select_Animal,image12.png,516,16,2609.6,2609.6
gemini,gemini-2.5-flash,Select_Animal,image16.png,516,16,2402.0,2402.0
gemini,gemini-2.5-flash,Select_Animal,image11.png,462,16,3067.4,3067.4
gemini,gemini-2.5-flash,Select_Animal,image19.png,516,16,2692.1,2692.1
gemini,gemini-2.5-flash,Select_Animal,image15.png,516,16,2317.4,2317.4
gemini,gemini-2.5-flash,Select_Animal,image28.png,516,16,3378.7,3378.7
gemini,gemini-2.5-flash,Select_Animal,image2.png,516,16,3116.3,3116.3
gemini,gemini-2.5-flash,Select_Animal,image24.png,516,16,3445.1,3445.1
gemini,gemini-2.5-flash,Select_Animal,image20.png,516,16,3470.3,3470.3
gemini,gemini-2.5-flash,Select_Animal,image6.png,516,16,3471.5,3471.5
gemini,gemini-2.5-flash,Select_Animal,image30.png,516,16,3377.7,3377.7
gemini,gemini-2.5-flash,Select_Animal,image17.png,516,16,3192.5,3192.5
gemini,gemini-2.5-flash,Select_Animal,image26.png,516,16,3763.4,3763.4
gemini,gemini-2.5-flash,Select_Animal,image10.png,516,16,3168.2,3168.2
gemini,gemini-2.5-flash,Select_Animal,image5.png,516,16,2760.5,2760.5
gemini,gemini-2.5-flash,Select_Animal,image23.png,516,16,3071.8,3071.8
gemini,gemini-2.5-flash,Select_Animal,image13.png,516,16,3476.1,3476.1
gemini,gemini-2.5-flash,Select_Animal,image3.png,516,16,3377.4,3377.4
gemini,gemini-2.5-flash,Select_Animal,image7.png,516,16,2964.7,2964.7
gemini,gemini-2.5-flash,Click_Order,image8.png,787,77,3171.3,3171.3
gemini,gemini-2.5-flash,Click_Order,image1.png,787,77,2761.0,2761.0
gemini,gemini-2.5-flash,Click_Order,image5.png,787,76,11235.0,11235.0
gemini,gemini-2.5-flash,Click_Order,image3.png,787,77,3374.5,3374.5
gemini,gemini-2.5-flash,Click_Order,image6.png,787,61,3844.2,3844.2
gemini,gemini-2.5-flash,Click_Order,image4.png,787,77,3862.6,3862.6
gemini,gemini-2.5-flash,Click_Order,image10.png,787,77,3348.4,3348.4
gemini,gemini-2.5-flash,Click_Order,image9.png,787,77,3120.0,3120.0
gemini,gemini-2.5-flash,Click_Order,image2.png,787,77,3263.7,3263.7
gemini,gemini-2.5-flash,Click_Order,image7.png,787,77,3149.9,3149.9
gemini,gemini-2.5-flash,Place_Dot,path23.png,523,29,172543.3,172543.3
gemini,gemini-2.5-flash,Place_Dot,path4.png,523,0,257294.9,257294.9
gemini,gemini-2.5-flash,Place_Dot,path32.png,523,28,38229.8,38229.8
gemini,gemini-2.5-flash,Place_Dot,path30.png,523,29,18635.8,18635.8
gemini,gemini-2.5-flash,Place_Dot,path26.png,523,29,6727.3,6727.3
gemini,gemini-2.5-flash,Place_Dot,path6.png,523,29,5904.1,5904.1
gemini,gemini-2.5-flash,Place_Dot,path19.png,523,29,2518.6,2518.6
gemini,gemini-2.5-flash,Place_Dot,path9.png,523,29,6445.8,6445.8
gemini,gemini-2.5-flash,Place_Dot,path5.png,523,29,5832.1,5832.1
gemini,gemini-2.5-flash,Place_Dot,path11.png,523,29,258252.8,258252.8
gemini,gemini-2.5-flash,Place_Dot,path15.png,523,29,7234.0,7234.0
gemini,gemini-2.5-flash,Place_Dot,path3.png,523,29,10903.1,10903.1
gemini,gemini-2.5-flash,Place_Dot,path21.png,523,0,241953.7,241953.7
gemini,gemini-2.5-flash,Place_Dot,path13.png,523,29,6652.7,6652.7
gemini,gemini-2.5-flash,Place_Dot,path7.png,523,29,7780.4,7780.4
gemini,gemini-2.5-flash,Place_Dot,path2.png,523,29,8598.8,8598.8
gemini,gemini-2.5-flash,Place_Dot,path10.png,523,27,6008.9,6008.9
gemini,gemini-2.5-flash,Place_Dot,path28.png,523,29,5865.3,5865.3
gemini,gemini-2.5-flash,Place_Dot,path1.png,523,29,8597.5,8597.5
gemini,gemini-2.5-flash,Place_Dot,path31.png,523,0,250907.9,250907.9
gemini,gemini-2.5-flash,Geometry_Click,vtt_000005.jpg,475,29,3009.8,3009.8
gemini,gemini-2.5-flash,Geometry_Click,vtt_000001.jpg,474,29,2588.5,2588.5
gemini,gemini-2.5-flash,Geometry_Click,geetest_000002.jpg,476,29,9783.9,9783.9
gemini,gemini-2.5-flash,Geometry_Click,dingxiang_000004.jpg,475,28,2396.1,2396.1
gemini,gemini-2.5-flash,Geometry_Click,dingxiang_000001.jpg,479,28,3481.0,3481.0
gemini,gemini-2.5-flash,Geometry_Click,dingxiang_000003.jpg,475,29,3170.3,3170.3
gemini,gemini-2.5-flash,Geometry_Click,geetest_000005.jpg,476,29,25289.3,25289.3
gemini,gemini-2.5-flash,Geometry_Click,vtt_000003.jpg,475,29,3480.4,3480.4
gemini,gemini-2.5-flash,Geometry_Click,geetest_000003.jpg,472,29,1249.3,1249.3
gemini,gemini-2.5-flash,Geometry_Click,dingxiang_000005.jpg,480,29,4479.4,4479.4
gemini,gemini-2.5-flash,Geometry_Click,geetest_000001.jpg,480,29,12900.0,12900.0
gemini,gemini-2.5-flash,Geometry_Click,vtt_000002.jpg,472,29,2762.8,2762.8
gemini,gemini-2.5-flash,Geometry_Click,dingxiang_000002.jpg,475,29,2467.6,2467.6
gemini,gemini-2.5-flash,Geometry_Click,vtt_000004.jpg,475,29,2238.8,2238.8
gemini,gemini-2.5-flash,Geometry_Click,geetest_000004.jpg,476,29,4092.8,4092.8
gemini,gemini-2.5-flash,Image_Matching,ground_image18.png,1845,14,6136.1,6136.1
gemini,gemini-2.5-flash,Image_Matching,ground_image6.png,1845,14,6854.0,6854.0
gemini,gemini-2.5-flash,Image_Matching,ground_image17.png,1845,14,7367.0,7367.0
gemini,gemini-2.5-flash,Image_Matching,ground_image1.png,1845,14,6040.0,6040.0
gemini,gemini-2.5-flash,Image_Matching,ground_image11.png,1845,14,6853.6,6853.6
gemini,gemini-2.5-flash,Image_Matching,ground_image2.png,1845,14,5422.7,5422.7
gemini,gemini-2.5-flash,Image_Matching,ground_image12.png,1845,14,5423.4,5423.4
gemini,gemini-2.5-flash,Image_Matching,ground_image13.png,1845,14,5628.4,5628.4
gemini,gemini-2.5-flash,Image_Matching,ground_image3.png,1845,14,12079.3,12079.3
gemini,gemini-2.5-flash,Image_Matching,ground_image19.png,1845,14,6243.0,6243.0
gemini,gemini-2.5-flash,Image_Matching,ground_image10.png,1845,14,4752.7,4752.7
gemini,gemini-2.5-flash,Image_Matching,ground_image5.png,1845,14,5691.8,5691.8
gemini,gemini-2.5-flash,Image_Matching,ground_image7.png,1845,14,4960.1,4960.1
gemini,gemini-2.5-flash,Image_Matching,ground_image20.png,1845,14,5884.2,5884.2
gemini,gemini-2.5-flash,Image_Matching,ground_image15.png,1845,14,4507.8,4507.8
gemini,gemini-2.5-flash,Image_Matching,ground_image9.png,1845,14,4916.9,4916.9
gemini,gemini-2.5-flash,Image_Matching,ground_image16.png,1845,14,6257.2,6257.2
gemini,gemini-2.5-flash,Image_Matching,ground_image8.png,1845,14,5508.2,5508.2
gemini,gemini-2.5-flash,Image_Matching,ground_image14.png,1845,14,4911.8,4911.8
gemini,gemini-2.5-flash,Bingo,bingo11.png,621,17,22627.7,22627.7
gemini,gemini-2.5-flash,Bingo,bingo5.png,621,17,13618.7,13618.7
gemini,gemini-2.5-flash,Bingo,bingo24.png,621,17,10232.6,10232.6
gemini,gemini-2.5-flash,Bingo,bingo2.png,621,17,29284.5,29284.5
gemini,gemini-2.5-flash,Bingo,bingo20.png,621,17,7676.7,7676.7
gemini,gemini-2.5-flash,Bingo,bingo6.png,621,17,10235.8,10235.8
gemini,gemini-2.5-flash,Bingo,bingo23.png,621,17,14331.5,14331.5
gemini,gemini-2.5-flash,Bingo,bingo18.png,621,17,7881.6,7881.6
gemini,gemini-2.5-flash,Bingo,bingo3.png,621,17,14231.5,14231.5
gemini,gemini-2.5-flash,Bingo,bingo25.png,621,17,8904.9,8904.9
gemini,gemini-2.5-flash,Bingo,bingo17.png,621,17,16685.9,16685.9
gemini,gemini-2.5-flash,Bingo,bingo1.png,621,17,17199.8,17199.8
gemini,gemini-2.5-flash,Bingo,bingo16.png,621,17,15442.6,15442.6
gemini,gemini-2.5-flash,Bingo,bingo13.png,621,17,25567.7,25567.7
gemini,gemini-2.5-flash,Bingo,bingo14.png,621,17,9668.2,9668.2
gemini,gemini-2.5-flash,Bingo,bingo22.png,621,17,11913.3,11913.3
gemini,gemini-2.5-flash,Bingo,bingo15.png,621,17,9483.9,9483.9
gemini,gemini-2.5-flash,Bingo,bingo4.png,621,17,12384.6,12384.6
gemini,gemini-2.5-flash,Bingo,bingo12.png,621,17,13709.0,13709.0
gemini,gemini-2.5-flash,Bingo,bingo8.png,621,17,19053.5,19053.5
gemini,gemini-2.5-flash,Pick_Area,image13.png,443,29,17404.4,17404.4
gemini,gemini-2.5-flash,Pick_Area,image24.png,443,29,10340.5,10340.5
gemini,gemini-2.5-flash,Pick_Area,image11.png,443,29,35234.7,35234.7
gemini,gemini-2.5-flash,Pick_Area,image7.png,443,29,5928.5,5928.5
gemini,gemini-2.5-flash,Pick_Area,image22.png,443,29,3575.2,3575.2
gemini,gemini-2.5-flash,Pick_Area,image30.png,443,29,4375.7,4375.7
gemini,gemini-2.5-flash,Pick_Area,image9.png,443,29,3504.4,3504.4
gemini,gemini-2.5-flash,Pick_Area,image18.png,443,29,9724.9,9724.9
gemini,gemini-2.5-flash,Pick_Area,image21.png,443,29,13309.9,13309.9
gemini,gemini-2.5-flash,Pick_Area,image10.png,443,29,14126.2,14126.2
gemini,gemini-2.5-flash,Pick_Area,image14.png,443,29,5934.9,5934.9
gemini,gemini-2.5-flash,Pick_Area,image28.png,443,29,15152.5,15152.5
gemini,gemini-2.5-flash,Pick_Area,image5.png,443,29,11364.6,11364.6
gemini,gemini-2.5-flash,Pick_Area,image3.png,443,29,3888.9,3888.9
gemini,gemini-2.5-flash,Pick_Area,image29.png,443,29,6345.4,6345.4
gemini,gemini-2.5-flash,Pick_Area,image23.png,443,29,5015.2,5015.2
gemini,gemini-2.5-flash,Pick_Area,image27.png,443,29,5423.5,5423.5
gemini,gemini-2.5-flash,Pick_Area,image20.png,443,29,5320.4,5320.4
gemini,gemini-2.5-flash,Pick_Area,image26.png,443,29,7471.5,7471.5
gemini,gemini-2.5-flash,Pick_Area,image15.png,443,29,5155.7,5155.7
gemini,gemini-2.5-flash,Path_Finder,path5.JPG,1757,14,11729.3,11729.3
gemini,gemini-2.5-flash,Path_Finder,path6.JPG,1757,14,2767.9,2767.9
gemini,gemini-2.5-flash,Path_Finder,path1.JPG,1757,14,10785.4,10785.4
gemini,gemini-2.5-flash,Path_Finder,path4.JPG,1757,14,4042.4,4042.4
gemini,gemini-2.5-flash,Path_Finder,path8.JPG,1757,0,249750.8,249750.8
gemini,gemini-2.5-flash,Path_Finder,path10.JPG,1757,14,3783.8,3783.8
gemini,gemini-2.5-flash,Path_Finder,path3.JPG,1757,14,4705.0,4705.0
gemini,gemini-2.5-flash,Path_Finder,path7.JPG,1757,14,3168.3,3168.3
gemini,gemini-2.5-flash,Path_Finder,path2.JPG,1757,14,3472.1,3472.1
gemini,gemini-2.5-flash,Path_Finder,path9.JPG,1757,14,14942.9,14942.9
gemini,gemini-2.5-flash,Coordinates,coordinate_sample12.png,2824,14,5033.2,5033.2
gemini,gemini-2.5-flash,Coordinates,coordinate_sample18.png,2566,14,4269.6,4269.6
gemini,gemini-2.5-flash,Coordinates,coordinate_sample10.png,2308,14,4600.0,4600.0
gemini,gemini-2.5-flash,Coordinates,coordinate_sample11.png,2308,14,5049.6,5049.6
gemini,gemini-2.5-flash,Coordinates,coordinate_sample9.png,2308,14,5182.3,5182.3
gemini,gemini-2.5-flash,Coordinates,coordinate_sample6.png,2308,14,3987.8,3987.8
gemini,gemini-2.5-flash,Coordinates,coordinate_sample4.png,2308,14,4602.7,4602.7
gemini,gemini-2.5-flash,Coordinates,coordinate_sample13.png,2566,14,3680.8,3680.8
gemini,gemini-2.5-flash,Coordinates,coordinate_sample14.png,2566,14,4217.2,4217.2
gemini,gemini-2.5-flash,Coordinates,coordinate_sample17.png,2566,14,3765.4,3765.4
gemini,gemini-2.5-flash,Coordinates,coordinate_sample2.png,1792,14,3578.3,3578.3
gemini,gemini-2.5-flash,Coordinates,coordinate_sample1.png,1792,14,4092.2,4092.2
gemini,gemini-2.5-flash,Coordinates,coordinate_sample5.png,2308,14,5206.9,5206.9
gemini,gemini-2.5-flash,Coordinates,coordinate_sample7.png,2308,14,5535.7,5535.7
gemini,gemini-2.5-flash,Coordinates,coordinate_sample3.png,1792,14,3582.2,3582.2
gemini,gemini-2.5-flash,Coordinates,coordinate_sample16.png,2566,14,22012.3,22012.3
gemini,gemini-2.5-flash,Coordinates,coordinate_sample8.png,2308,14,7332.5,7332.5
gemini,gemini-2.5-flash,Coordinates,coordinate_sample15.png,2566,14,4021.6,4021.6
gemini,gemini-2.5-flash,Object_Match,example4.png,1802,14,6859.9,6859.9
gemini,gemini-2.5-flash,Object_Match,example5.png,1802,14,6856.2,6856.2
gemini,gemini-2.5-flash,Object_Match,example2.png,1802,14,12896.0,12896.0
gemini,gemini-2.5-flash,Object_Match,example15.png,1802,14,9212.1,9212.1
gemini,gemini-2.5-flash,Object_Match,example16.png,1802,14,11253.2,11253.2
gemini,gemini-2.5-flash,Object_Match,example14.png,1802,14,12797.0,12797.0
gemini,gemini-2.5-flash,Object_Match,example20.png,1802,14,18220.7,18220.7
gemini,gemini-2.5-flash,Object_Match,example13.png,1802,14,5890.3,5890.3
gemini,gemini-2.5-flash,Object_Match,example1.png,1802,14,13357.6,13357.6
gemini,gemini-2.5-flash,Object_Match,example17.png,1802,14,14025.1,14025.1
gemini,gemini-2.5-flash,Object_Match,example11.png,1802,14,7225.2,7225.2
gemini,gemini-2.5-flash,Object_Match,example8.png,1802,14,7615.4,7615.4
gemini,gemini-2.5-flash,Object_Match,example19.png,1802,14,6544.1,6544.1
gemini,gemini-2.5-flash,Object_Match,example9.png,1802,14,12388.8,12388.8
gemini,gemini-2.5-flash,Object_Match,example3.png,1802,14,10441.5,10441.5
gemini,gemini-2.5-flash,Object_Match,example7.png,1802,14,8082.5,8082.5
gemini,gemini-2.5-flash,Object_Match,example18.png,1802,14,11478.6,11478.6
gemini,gemini-2.5-flash,Object_Match,example12.png,1802,14,6435.7,6435.7
gemini,gemini-2.5-flash,Object_Match,example10.png,1802,14,15965.2,15965.2
gemini,gemini-2.5-flash,Object_Match,example6.png,1802,14,12344.6,12344.6
gemini,gemini-2.5-flash,Patch_Select,image1.jpg,584,51,5674.0,5674.0
gemini,gemini-2.5-flash,Patch_Select,image2.jpg,584,61,6345.5,6345.5
gemini,gemini-2.5-flash,Patch_Select,image4.jpg,584,34,3478.9,3478.9
gemini,gemini-2.5-flash,Patch_Select,image5.jpg,584,25,3684.1,3684.1
gemini,gemini-2.5-flash,Patch_Select,image8.jpg,585,37,2966.1,2966.1
gemini,gemini-2.5-flash,Patch_Select,image10.jpg,584,33,4530.3,4530.3
gemini,gemini-2.5-flash,Patch_Select,image7.jpg,584,29,3315.6,3315.6
gemini,gemini-2.5-flash,Patch_Select,image9.jpg,584,25,3924.6,3924.6
gemini,gemini-2.5-flash,Patch_Select,image6.jpg,592,63,4090.4,4090.4
gemini,gemini-2.5-flash,Patch_Select,image3.jpg,584,24,3176.9,3176.9
gemini,gemini-2.5-flash,Unusual_Detection,unusual19.png,551,19,3679.3,3679.3
gemini,gemini-2.5-flash,Unusual_Detection,unusual7.png,551,16,6546.7,6546.7
gemini,gemini-2.5-flash,Unusual_Detection,unusual17.png,551,19,4028.7,4028.7
gemini,gemini-2.5-flash,Unusual_Detection,unusual27.png,551,16,3336.5,3336.5
gemini,gemini-2.5-flash,Unusual_Detection,unusual24.png,551,19,7677.8,7677.8
gemini,gemini-2.5-flash,Unusual_Detection,unusual9.png,551,16,6140.9,6140.9
gemini,gemini-2.5-flash,Unusual_Detection,unusual3.png,551,16,15459.7,15459.7
gemini,gemini-2.5-flash,Unusual_Detection,unusual18.png,551,16,3466.7,3466.7
gemini,gemini-2.5-flash,Unusual_Detection,unusual20.png,551,16,4307.9,4307.9
gemini,gemini-2.5-flash,Unusual_Detection,unusual29.png,551,16,3785.6,3785.6
gemini,gemini-2.5-flash,Unusual_Detection,unusual11.png,551,22,3477.7,3477.7
gemini,gemini-2.5-flash,Unusual_Detection,unusual28.png,551,19,3799.6,3799.6
gemini,gemini-2.5-flash,Unusual_Detection,unusual22.png,551,16,3061.4,3061.4
gemini,gemini-2.5-flash,Unusual_Detection,unusual23.png,551,16,16375.1,16375.1
gemini,gemini-2.5-flash,Unusual_Detection,unusual15.png,551,22,3785.6,3785.6
gemini,gemini-2.5-flash,Unusual_Detection,unusual5.png,551,19,4400.0,4400.0
gemini,gemini-2.5-flash,Unusual_Detection,unusual2.png,551,19,4195.2,4195.2
gemini,gemini-2.5-flash,Unusual_Detection,unusual13.png,551,19,3583.6,3583.6
gemini,gemini-2.5-flash,Unusual_Detection,unusual25.png,551,22,3512.9,3512.9
gemini,gemini-2.5-flash,Unusual_Detection,unusual10.png,551,22,7027.5,7027.5
gemini,gemini-2.5-flash,Dice_Count,dice6.png,482,15,3990.1,3990.1
gemini,gemini-2.5-flash,Dice_Count,dice8.png,482,16,7368.3,7368.3
gemini,gemini-2.5-flash,Dice_Count,dice5.png,482,15,10032.2,10032.2
gemini,gemini-2.5-flash,Dice_Count,dice1.png,482,16,6141.2,6141.2
gemini,gemini-2.5-flash,Dice_Count,dice12.png,482,15,7573.3,7573.3
gemini,gemini-2.5-flash,Dice_Count,dice7.png,482,15,7984.8,7984.8
gemini,gemini-2.5-flash,Dice_Count,dice3.png,482,15,6659.6,6659.6
gemini,gemini-2.5-flash,Dice_Count,dice4.png,482,15,6662.0,6662.0
gemini,gemini-2.5-flash,Dice_Count,dice2.png,482,15,5869.6,5869.6
gemini,gemini-2.5-flash,Dice_Count,dice9.png,482,15,5011.7,5011.7
gemini,gemini-2.5-flash,Dice_Count,dice10.png,482,15,8244.5,8244.5
