type,puzzle_id,raw_response,parsed,ground_truth,error_description,reasoning,tokens_in,tokens_out
Patch_Select,image8.jpg,"{""answer_type"": ""multi_select"", ""indices"": [12, 13, 17, 18]}","{""answer_type"": ""multi_select"", ""indices"": [12, 13, 17, 18]}","{""grid_size"": [5, 5], ""correct_patches"": [16, 17, 21, 22]}","缺失 3 个正确索引: [16, 21, 22]；多选 3 个错误索引: [12, 13, 18]",,421,29
Patch_Select,image9.jpg,"{""answer_type"": ""multi_select"", ""indices"": [21, 22, 23]}","{""answer_type"": ""multi_select"", ""indices"": [21, 22, 23]}","{""grid_size"": [5, 5], ""correct_patches"": [16, 17, 18, 21, 22, 23]}","缺失 3 个正确索引: [16, 17, 18]",,420,25
Object_Match,example6.png,"{""answer_type"": ""classify"", ""index"": 1}","{""answer_type"": ""classify"", ""index"": 1}","{""correct_index"": 0}",预测 index=1，GT=0，需检查模型在候选中选择的匹配项是否正确。,,1662,14
Object_Match,example8.png,"{""answer_type"": ""classify"", ""index"": 1}","{""answer_type"": ""classify"", ""index"": 1}","{""correct_index"": 0}",预测 index=1，GT=0，需检查模型在候选中选择的匹配项是否正确。,,1662,14
Place_Dot,path6.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 500, ""y"": 150}}","{""answer_type"": ""single_point"", ""point"": {""x"": 500, ""y"": 150}}","{""target_position"": {""x"": 295.0, ""y"": 510.0}, ""tolerance"": 20.0}","预测坐标 (500.0,150.0) 距离 GT (295.0,510.0) 为 414.3px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path7.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 300, ""y"": 250}}","{""answer_type"": ""single_point"", ""point"": {""x"": 300, ""y"": 250}}","{""target_position"": {""x"": 515.0, ""y"": 360.0}, ""tolerance"": 20.0}","预测坐标 (300.0,250.0) 距离 GT (515.0,360.0) 为 241.5px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path8.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 350, ""y"": 750}}","{""answer_type"": ""single_point"", ""point"": {""x"": 350, ""y"": 750}}","{""target_position"": {""x"": 350.0, ""y"": 470.0}, ""tolerance"": 20.0}","预测坐标 (350.0,750.0) 距离 GT (350.0,470.0) 为 280.0px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path5.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 200, ""y"": 900}}","{""answer_type"": ""single_point"", ""point"": {""x"": 200, ""y"": 900}}","{""target_position"": {""x"": 265.0, ""y"": 510.0}, ""tolerance"": 20.0}","预测坐标 (200.0,900.0) 距离 GT (265.0,510.0) 为 395.4px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path4.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 160, ""y"": 880}}","{""answer_type"": ""single_point"", ""point"": {""x"": 160, ""y"": 880}}","{""target_position"": {""x"": 300.0, ""y"": 512.0}, ""tolerance"": 25.0}","预测坐标 (160.0,880.0) 距离 GT (300.0,512.0) 为 393.7px，超过容差 25.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path10.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 300, ""y"": 500}}","{""answer_type"": ""single_point"", ""point"": {""x"": 300, ""y"": 500}}","{""target_position"": {""x"": 290.0, ""y"": 235.0}, ""tolerance"": 20.0}","预测坐标 (300.0,500.0) 距离 GT (290.0,235.0) 为 265.2px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path3.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 250, ""y"": 750}}","{""answer_type"": ""single_point"", ""point"": {""x"": 250, ""y"": 750}}","{""target_position"": {""x"": 305.0, ""y"": 520.0}, ""tolerance"": 20.0}","预测坐标 (250.0,750.0) 距离 GT (305.0,520.0) 为 236.5px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path1.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 200, ""y"": 870}}","{""answer_type"": ""single_point"", ""point"": {""x"": 200, ""y"": 870}}","{""target_position"": {""x"": 190.0, ""y"": 210.0}, ""tolerance"": 25.0}","预测坐标 (200.0,870.0) 距离 GT (190.0,210.0) 为 660.1px，超过容差 25.0px，说明定位偏离目标区域。",,362,29
Place_Dot,path2.png,,,"{""target_position"": {""x"": 265.0, ""y"": 445.0}, ""tolerance"": 15.0}",未返回坐标点。,,362,0
Place_Dot,path9.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 380, ""y"": 190}}","{""answer_type"": ""single_point"", ""point"": {""x"": 380, ""y"": 190}}","{""target_position"": {""x"": 420.0, ""y"": 370.0}, ""tolerance"": 20.0}","预测坐标 (380.0,190.0) 距离 GT (420.0,370.0) 为 184.4px，超过容差 20.0px，说明定位偏离目标区域。",,362,29
Dart_Count,dart_puzzle_6.json,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 3}",预测 index=4，GT=3，需检查模型在候选中选择的匹配项是否正确。,,3432,14
Dart_Count,dart_puzzle_10.json,"{""answer_type"": ""classify"", ""index"": 8}","{""answer_type"": ""classify"", ""index"": 8}","{""correct_index"": 7}",预测 index=8，GT=7，需检查模型在候选中选择的匹配项是否正确。,,3432,14
Dart_Count,dart_puzzle_5.json,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 2}",预测 index=4，GT=2，需检查模型在候选中选择的匹配项是否正确。,,3432,14
Dart_Count,dart_puzzle_1.json,"{""answer_type"": ""classify"", ""index"": 11}","{""answer_type"": ""classify"", ""index"": 11}","{""correct_index"": 10}",预测 index=11，GT=10，需检查模型在候选中选择的匹配项是否正确。,,3432,15
Dart_Count,dart_puzzle_3.json,"{""answer_type"": ""classify"", ""index"": 2}","{""answer_type"": ""classify"", ""index"": 2}","{""correct_index"": 1}",预测 index=2，GT=1，需检查模型在候选中选择的匹配项是否正确。,,3432,14
Dart_Count,dart_puzzle_8.json,"{""answer_type"": ""classify"", ""index"": 6}","{""answer_type"": ""classify"", ""index"": 6}","{""correct_index"": 5}",预测 index=6，GT=5，需检查模型在候选中选择的匹配项是否正确。,,3432,14
Bingo,bingo8.png,"{""answer_type"": ""swap"", ""pair"": [0, 6]}","{""answer_type"": ""swap"", ""pair"": [0, 6]}","{""swap_pairs"": [[4, 7], [1, 4], [1, 7], [4, 8], [0, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"": ""swap"", ""pair"": [0, 6]}",,461,17
Click_Order,image7.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 499, ""y"": 100}, {""x"": 790, ""y"": 99}, {""x"": 499, ""y"": 800}, {""x"": 790, ""y"": 500}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 499, ""y"": 100}, {""x"": 790, ""y"": 99}, {""x"": 499, ""y"": 800}, {""x"": 790, ""y"": 500}]}","{""points_gt"": [{""x"": 298.0, ""y"": 98.0}, {""x"": 493.0, ""y"": 65.0}, {""x"": 292.0, ""y"": 291.0}, {""x"": 420.0, ""y"": 180.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 201.0px (> tolerance 40.0); 预测 (499,100) vs GT (298,98). 第 2 个点击距离目标 298.9px (> tolerance 40.0); 预测 (790,99) vs GT (493,65). 第 3 个点击距离目标 549.5px (> tolerance 40.0); 预测 (499,800) vs GT (292,291). 第 4 个点击距离目标 489.2px (> tolerance 40.0); 预测 (790,500) vs GT (420,180).",,627,76
Click_Order,image6.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 790, ""y"": 800}, {""x"": 790, ""y"": 100}, {""x"": 500, ""y"": 800}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 790, ""y"": 800}, {""x"": 790, ""y"": 100}, {""x"": 500, ""y"": 800}]}","{""points_gt"": [{""x"": 496.0, ""y"": 295.0}, {""x"": 437.0, ""y"": 61.0}, {""x"": 165.0, ""y"": 75.0}, {""x"": 310.0, ""y"": 300.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 584.3px (> tolerance 40.0); 预测 (790,800) vs GT (496,295). 第 2 个点击距离目标 355.1px (> tolerance 40.0); 预测 (790,100) vs GT (437,61). 第 3 个点击距离目标 798.7px (> tolerance 40.0); 预测 (500,800) vs GT (165,75). 预测点数 3 与 GT 4 不一致。",,627,61
Click_Order,image2.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 850, ""y"": 180}, {""x"": 500, ""y"": 180}, {""x"": 200, ""y"": 700}, {""x"": 850, ""y"": 700}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 850, ""y"": 180}, {""x"": 500, ""y"": 180}, {""x"": 200, ""y"": 700}, {""x"": 850, ""y"": 700}]}","{""points_gt"": [{""x"": 520.0, ""y"": 170.0}, {""x"": 300.0, ""y"": 80.0}, {""x"": 125.0, ""y"": 310.0}, {""x"": 500.0, ""y"": 310.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 330.2px (> tolerance 40.0); 预测 (850,180) vs GT (520,170). 第 2 个点击距离目标 223.6px (> tolerance 40.0); 预测 (500,180) vs GT (300,80). 第 3 个点击距离目标 397.1px (> tolerance 40.0); 预测 (200,700) vs GT (125,310). 第 4 个点击距离目标 524.0px (> tolerance 40.0); 预测 (850,700) vs GT (500,310).",,627,77
Click_Order,image9.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 750, ""y"": 100}, {""x"": 100, ""y"": 300}, {""x"": 870, ""y"": 100}, {""x"": 900, ""y"": 800}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 750, ""y"": 100}, {""x"": 100, ""y"": 300}, {""x"": 870, ""y"": 100}, {""x"": 900, ""y"": 800}]}","{""points_gt"": [{""x"": 422.0, ""y"": 70.0}, {""x"": 55.0, ""y"": 163.0}, {""x"": 535.0, ""y"": 100.0}, {""x"": 562.0, ""y"": 323.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 329.4px (> tolerance 40.0); 预测 (750,100) vs GT (422,70). 第 2 个点击距离目标 144.2px (> tolerance 40.0); 预测 (100,300) vs GT (55,163). 第 3 个点击距离目标 335.0px (> tolerance 40.0); 预测 (870,100) vs GT (535,100). 第 4 个点击距离目标 584.6px (> tolerance 40.0); 预测 (900,800) vs GT (562,323).",,627,77
Click_Order,image4.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 250, ""y"": 250}, {""x"": 450, ""y"": 100}, {""x"": 450, ""y"": 300}, {""x"": 450, ""y"": 450}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 250, ""y"": 250}, {""x"": 450, ""y"": 100}, {""x"": 450, ""y"": 300}, {""x"": 450, ""y"": 450}]}","{""points_gt"": [{""x"": 275.0, ""y"": 165.0}, {""x"": 450.0, ""y"": 60.0}, {""x"": 483.0, ""y"": 222.0}, {""x"": 369.0, ""y"": 330.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 88.6px (> tolerance 40.0); 预测 (250,250) vs GT (275,165). 第 3 个点击距离目标 84.7px (> tolerance 40.0); 预测 (450,300) vs GT (483,222). 第 4 个点击距离目标 144.8px (> tolerance 40.0); 预测 (450,450) vs GT (369,330).",,627,77
Click_Order,image10.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 100, ""y"": 500}, {""x"": 600, ""y"": 100}, {""x"": 850, ""y"": 150}, {""x"": 450, ""y"": 750}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 100, ""y"": 500}, {""x"": 600, ""y"": 100}, {""x"": 850, ""y"": 150}, {""x"": 450, ""y"": 750}]}","{""points_gt"": [{""x"": 99.0, ""y"": 192.0}, {""x"": 384.0, ""y"": 50.0}, {""x"": 540.0, ""y"": 100.0}, {""x"": 242.0, ""y"": 274.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 308.0px (> tolerance 40.0); 预测 (100,500) vs GT (99,192). 第 2 个点击距离目标 221.7px (> tolerance 40.0); 预测 (600,100) vs GT (384,50). 第 3 个点击距离目标 314.0px (> tolerance 40.0); 预测 (850,150) vs GT (540,100). 第 4 个点击距离目标 519.5px (> tolerance 40.0); 预测 (450,750) vs GT (242,274).",,627,77
Click_Order,image1.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 750, ""y"": 100}, {""x"": 500, ""y"": 300}, {""x"": 250, ""y"": 100}, {""x"": 250, ""y"": 500}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 750, ""y"": 100}, {""x"": 500, ""y"": 300}, {""x"": 250, ""y"": 100}, {""x"": 250, ""y"": 500}]}","{""points_gt"": [{""x"": 470.0, ""y"": 100.0}, {""x"": 325.0, ""y"": 180.0}, {""x"": 162.0, ""y"": 100.0}, {""x"": 190.0, ""y"": 275.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 280.0px (> tolerance 40.0); 预测 (750,100) vs GT (470,100). 第 2 个点击距离目标 212.2px (> tolerance 40.0); 预测 (500,300) vs GT (325,180). 第 3 个点击距离目标 88.0px (> tolerance 40.0); 预测 (250,100) vs GT (162,100). 第 4 个点击距离目标 232.9px (> tolerance 40.0); 预测 (250,500) vs GT (190,275).",,627,77
Click_Order,image8.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 750, ""y"": 100}, {""x"": 500, ""y"": 850}, {""x"": 250, ""y"": 100}, {""x"": 750, ""y"": 600}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 750, ""y"": 100}, {""x"": 500, ""y"": 850}, {""x"": 250, ""y"": 100}, {""x"": 750, ""y"": 600}]}","{""points_gt"": [{""x"": 468.0, ""y"": 118.0}, {""x"": 280.0, ""y"": 465.0}, {""x"": 132.0, ""y"": 121.0}, {""x"": 470.0, ""y"": 380.0}], ""tolerance"": 50.0}","第 1 个点击距离目标 282.6px (> tolerance 50.0); 预测 (750,100) vs GT (468,118). 第 2 个点击距离目标 443.4px (> tolerance 50.0); 预测 (500,850) vs GT (280,465). 第 3 个点击距离目标 119.9px (> tolerance 50.0); 预测 (250,100) vs GT (132,121). 第 4 个点击距离目标 356.1px (> tolerance 50.0); 预测 (750,600) vs GT (470,380).",,627,77
Click_Order,image3.png,"{""answer_type"":""click_order"",""points"":[{""x"":550,""y"":500},{""x"":150,""y"":100},{""x"":650,""y"":300},{""x"":150,""y"":500}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 550, ""y"": 500}, {""x"": 150, ""y"": 100}, {""x"": 650, ""y"": 300}, {""x"": 150, ""y"": 500}]}","{""points_gt"": [{""x"": 360.0, ""y"": 275.0}, {""x"": 73.0, ""y"": 56.0}, {""x"": 540.0, ""y"": 185.0}, {""x"": 80.0, ""y"": 320.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 294.5px (> tolerance 40.0); 预测 (550,500) vs GT (360,275). 第 2 个点击距离目标 88.7px (> tolerance 40.0); 预测 (150,100) vs GT (73,56). 第 3 个点击距离目标 159.1px (> tolerance 40.0); 预测 (650,300) vs GT (540,185). 第 4 个点击距离目标 193.1px (> tolerance 40.0); 预测 (150,500) vs GT (80,320).",,627,59
Click_Order,image5.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 175, ""y"": 275}, {""x"": 775, ""y"": 125}, {""x"": 775, ""y"": 475}, {""x"": 225, ""y"": 475}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 175, ""y"": 275}, {""x"": 775, ""y"": 125}, {""x"": 775, ""y"": 475}, {""x"": 225, ""y"": 475}]}","{""points_gt"": [{""x"": 165.0, ""y"": 75.0}, {""x"": 498.0, ""y"": 70.0}, {""x"": 487.0, ""y"": 270.0}, {""x"": 210.0, ""y"": 265.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 200.2px (> tolerance 40.0); 预测 (175,275) vs GT (165,75). 第 2 个点击距离目标 282.4px (> tolerance 40.0); 预测 (775,125) vs GT (498,70). 第 3 个点击距离目标 353.5px (> tolerance 40.0); 预测 (775,475) vs GT (487,270). 第 4 个点击距离目标 210.5px (> tolerance 40.0); 预测 (225,475) vs GT (210,265).",,627,77
Geometry_Click,geetest_000002.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 670, ""y"": 470}}","{""answer_type"": ""single_point"", ""point"": {""x"": 670, ""y"": 470}}","{""bbox"": [253.0, 120.0, 285.0, 160.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,356,29
Geometry_Click,vtt_000001.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 198, ""y"": 400}}","{""answer_type"": ""single_point"", ""point"": {""x"": 198, ""y"": 400}}","{""bbox"": [85.0, 170.0, 145.0, 265.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,354,29
Geometry_Click,dingxiang_000002.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 400, ""y"": 150}}","{""answer_type"": ""single_point"", ""point"": {""x"": 400, ""y"": 150}}","{""bbox"": [240.0, 65.0, 295.0, 115.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,355,29
Geometry_Click,geetest_000004.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 500, ""y"": 580}}","{""answer_type"": ""single_point"", ""point"": {""x"": 500, ""y"": 580}}","{""bbox"": [160.0, 180.0, 205.0, 225.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,356,29
Geometry_Click,dingxiang_000004.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 60, ""y"": 200}}","{""answer_type"": ""single_point"", ""point"": {""x"": 60, ""y"": 200}}","{""bbox"": [35.0, 105.0, 75.0, 145.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,355,28
Geometry_Click,dingxiang_000005.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 198, ""y"": 168}}","{""answer_type"": ""single_point"", ""point"": {""x"": 198, ""y"": 168}}","{""bbox"": [130.0, 60.0, 185.0, 125.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,360,29
Geometry_Click,geetest_000001.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 608, ""y"": 548}}","{""answer_type"": ""single_point"", ""point"": {""x"": 608, ""y"": 548}}","{""bbox"": [195.0, 90.0, 212.0, 165.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,360,29
Geometry_Click,vtt_000005.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 400, ""y"": 100}}","{""answer_type"": ""single_point"", ""point"": {""x"": 400, ""y"": 100}}","{""bbox"": [210.0, 10.0, 305.0, 125.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,355,29
Geometry_Click,dingxiang_000003.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 300, ""y"": 400}}","{""answer_type"": ""single_point"", ""point"": {""x"": 300, ""y"": 400}}","{""bbox"": [100.0, 55.0, 125.0, 145.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,355,29
Geometry_Click,vtt_000002.jpg,"{""answer_type"": ""single_point"", ""point"": {""x"": 448, ""y"": 700}}","{""answer_type"": ""single_point"", ""point"": {""x"": 448, ""y"": 700}}","{""bbox"": [500.0, 100.0, 550.0, 165.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,352,29
Unusual_Detection,unusual4.png,"{""answer_type"": ""multi_select"", ""indices"": [0, 2]}","{""answer_type"": ""multi_select"", ""indices"": [0, 2]}","{""indices_gt"": [0, 1, 2, 3, 4]}","缺失 3 个目标: [1, 3, 4]",,386,19
Unusual_Detection,unusual10.png,"{""answer_type"": ""multi_select"", ""indices"": [2, 3, 5]}","{""answer_type"": ""multi_select"", ""indices"": [2, 3, 5]}","{""indices_gt"": [2, 3]}",多选 1 个: [5],,386,22
Unusual_Detection,unusual6.png,"{""answer_type"": ""multi_select"", ""indices"": [3, 4, 5]}","{""answer_type"": ""multi_select"", ""indices"": [3, 4, 5]}","{""indices_gt"": [0, 2, 3, 4, 5]}","缺失 2 个目标: [0, 2]",,386,22
Unusual_Detection,unusual1.png,"{""answer_type"": ""multi_select"", ""indices"": [3]}","{""answer_type"": ""multi_select"", ""indices"": [3]}","{""indices_gt"": [0, 3]}",缺失 1 个目标: [0],,386,16
Unusual_Detection,unusual8.png,"{""answer_type"": ""multi_select"", ""indices"": [5]}","{""answer_type"": ""multi_select"", ""indices"": [5]}","{""indices_gt"": [2]}",缺失 1 个目标: [2]；多选 1 个: [5],,386,16
Unusual_Detection,unusual9.png,"{""answer_type"": ""multi_select"", ""indices"": [0, 2]}","{""answer_type"": ""multi_select"", ""indices"": [0, 2]}","{""indices_gt"": [2]}",多选 1 个: [0],,386,19
Pick_Area,image9.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 500, ""y"": 750}}","{""answer_type"": ""single_point"", ""point"": {""x"": 500, ""y"": 750}}","{""area_box"": [[150, 200], [400, 300]]}","预测点 (500.0,750.0) 不在 GT 区域内。GT 范围 ≈ [150.0,200.0] 到 [400.0,300.0] 像素。",,358,29
Pick_Area,image10.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 750, ""y"": 600}}","{""answer_type"": ""single_point"", ""point"": {""x"": 750, ""y"": 600}}","{""area_box"": [[0, 0], [350, 250]]}","预测点 (750.0,600.0) 不在 GT 区域内。GT 范围 ≈ [0.0,0.0] 到 [350.0,250.0] 像素。",,358,29
