type,puzzle_id,raw_response,parsed,ground_truth,error_description,reasoning,tokens_in,tokens_out
Dart_Count,dart_puzzle_7.json,"{""answer_type"": ""classify"", ""index"": 5}","{""answer_type"": ""classify"", ""index"": 5}","{""correct_index"": 4}",预测 index=5，GT=4，需检查模型在候选中选择的匹配项是否正确。,,7860,14
Dart_Count,dart_puzzle_1.json,"{""answer_type"": ""classify"", ""index"": 8}","{""answer_type"": ""classify"", ""index"": 8}","{""correct_index"": 10}",预测 index=8，GT=10，需检查模型在候选中选择的匹配项是否正确。,,8490,14
Dart_Count,dart_puzzle_6.json,"{""answer_type"": ""classify"", ""index"": 8}","{""answer_type"": ""classify"", ""index"": 8}","{""correct_index"": 3}",预测 index=8，GT=3，需检查模型在候选中选择的匹配项是否正确。,,8490,14
Dart_Count,dart_puzzle_5.json,"{""answer_type"": ""classify"", ""index"": 6}","{""answer_type"": ""classify"", ""index"": 6}","{""correct_index"": 2}",预测 index=6，GT=2，需检查模型在候选中选择的匹配项是否正确。,,8490,14
Dart_Count,dart_puzzle_2.json,"{""answer_type"": ""classify"", ""index"": 9}","{""answer_type"": ""classify"", ""index"": 9}","{""correct_index"": 11}",预测 index=9，GT=11，需检查模型在候选中选择的匹配项是否正确。,,8490,14
Dart_Count,dart_puzzle_8.json,"{""answer_type"": ""classify"", ""index"": 7}","{""answer_type"": ""classify"", ""index"": 7}","{""correct_index"": 5}",预测 index=7，GT=5，需检查模型在候选中选择的匹配项是否正确。,,8490,14
Dice_Count,dice10.png,"{""answer_type"": ""number"", ""value"": 77}","{""answer_type"": ""number"", ""value"": 77}","{""sum"": 73}",预测点数 77.0 高于 GT 73.0 (Δ=+4)，说明模型重复计数或误把非顶面算入。,,1238,13
Dice_Count,dice1.png,"{""answer_type"": ""number"", ""value"": 77}","{""answer_type"": ""number"", ""value"": 77}","{""sum"": 85}",预测点数 77.0 低于 GT 85.0 (Δ=-8)，说明模型遗漏了一些顶面。,,1238,13
Dice_Count,dice7.png,"{""answer_type"": ""number"", ""value"": 41}","{""answer_type"": ""number"", ""value"": 41}","{""sum"": 44}",预测点数 41.0 低于 GT 44.0 (Δ=-3)，说明模型遗漏了一些顶面。,,958,13
Dice_Count,dice4.png,"{""answer_type"": ""number"", ""value"": 87}","{""answer_type"": ""number"", ""value"": 87}","{""sum"": 73}",预测点数 87.0 高于 GT 73.0 (Δ=+14)，说明模型重复计数或误把非顶面算入。,,1238,13
Dice_Count,dice9.png,"{""answer_type"": ""number"", ""value"": 46}","{""answer_type"": ""number"", ""value"": 46}","{""sum"": 48}",预测点数 46.0 低于 GT 48.0 (Δ=-2)，说明模型遗漏了一些顶面。,,1238,13
Dice_Count,dice2.png,"{""answer_type"": ""number"", ""value"": 73}","{""answer_type"": ""number"", ""value"": 73}","{""sum"": 67}",预测点数 73.0 高于 GT 67.0 (Δ=+6)，说明模型重复计数或误把非顶面算入。,,1238,13
Dice_Count,dice3.png,"{""answer_type"": ""number"", ""value"": 83}","{""answer_type"": ""number"", ""value"": 83}","{""sum"": 69}",预测点数 83.0 高于 GT 69.0 (Δ=+14)，说明模型重复计数或误把非顶面算入。,,1238,13
Dice_Count,dice6.png,"{""answer_type"": ""number"", ""value"": 35}","{""answer_type"": ""number"", ""value"": 35}","{""sum"": 38}",预测点数 35.0 低于 GT 38.0 (Δ=-3)，说明模型遗漏了一些顶面。,,958,13
Dice_Count,dice8.png,"{""answer_type"": ""number"", ""value"": 87}","{""answer_type"": ""number"", ""value"": 87}","{""sum"": 79}",预测点数 87.0 高于 GT 79.0 (Δ=+8)，说明模型重复计数或误把非顶面算入。,,1238,13
Dice_Count,dice5.png,"{""answer_type"": ""number"", ""value"": 87}","{""answer_type"": ""number"", ""value"": 87}","{""sum"": 69}",预测点数 87.0 高于 GT 69.0 (Δ=+18)，说明模型重复计数或误把非顶面算入。,,1238,13
Object_Match,example6.png,"{""answer_type"": ""classify"", ""index"": 1}","{""answer_type"": ""classify"", ""index"": 1}","{""correct_index"": 0}",预测 index=1，GT=0，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example7.png,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 3}",预测 index=4，GT=3，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example8.png,"{""answer_type"": ""classify"", ""index"": 1}","{""answer_type"": ""classify"", ""index"": 1}","{""correct_index"": 0}",预测 index=1，GT=0，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example5.png,"{""answer_type"": ""classify"", ""index"": 3}","{""answer_type"": ""classify"", ""index"": 3}","{""correct_index"": 2}",预测 index=3，GT=2，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example4.png,"{""answer_type"": ""classify"", ""index"": 2}","{""answer_type"": ""classify"", ""index"": 2}","{""correct_index"": 1}",预测 index=2，GT=1，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example3.png,"{""answer_type"": ""classify"", ""index"": 5}","{""answer_type"": ""classify"", ""index"": 5}","{""correct_index"": 4}",预测 index=5，GT=4，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example2.png,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 0}",预测 index=4，GT=0，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Object_Match,example9.png,"{""answer_type"": ""classify"", ""index"": 2}","{""answer_type"": ""classify"", ""index"": 2}","{""correct_index"": 1}",预测 index=2，GT=1，需检查模型在候选中选择的匹配项是否正确。,,4039,14
Coordinates,coordinate_sample5.png,"{""answer_type"": ""classify"", ""index"": 5}","{""answer_type"": ""classify"", ""index"": 5}","{""correct_index"": 3}",预测 index=5，GT=3，需检查模型在候选中选择的匹配项是否正确。,,5580,14
Coordinates,coordinate_sample10.png,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 3}",预测 index=4，GT=3，需检查模型在候选中选择的匹配项是否正确。,,5580,14
Coordinates,coordinate_sample1.png,"{""answer_type"": ""classify"", ""index"": 5}","{""answer_type"": ""classify"", ""index"": 5}","{""correct_index"": 4}",预测 index=5，GT=4，需检查模型在候选中选择的匹配项是否正确。,,4320,14
Coordinates,coordinate_sample4.png,"{""answer_type"": ""classify"", ""index"": 6}","{""answer_type"": ""classify"", ""index"": 6}","{""correct_index"": 5}",预测 index=6，GT=5，需检查模型在候选中选择的匹配项是否正确。,,5580,14
Coordinates,coordinate_sample8.png,"{""answer_type"": ""classify"", ""index"": 6}","{""answer_type"": ""classify"", ""index"": 6}","{""correct_index"": 2}",预测 index=6，GT=2，需检查模型在候选中选择的匹配项是否正确。,,5580,14
Coordinates,coordinate_sample6.png,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 3}",预测 index=4，GT=3，需检查模型在候选中选择的匹配项是否正确。,,5300,14
Coordinates,coordinate_sample2.png,"{""answer_type"": ""classify"", ""index"": 4}","{""answer_type"": ""classify"", ""index"": 4}","{""correct_index"": 3}",预测 index=4，GT=3，需检查模型在候选中选择的匹配项是否正确。,,4040,14
Bingo,bingo9.png,"{""answer_type"": ""swap"", ""pair"": [4, 7]}","{""answer_type"": ""swap"", ""pair"": [4, 7]}","{""swap_pairs"": [[1, 4], [1, 7]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"": ""swap"", ""pair"": [4, 7]}",,1054,16
Bingo,bingo6.png,"{""answer_type"": ""swap"", ""pair"": [3, 7]}","{""answer_type"": ""swap"", ""pair"": [3, 7]}","{""swap_pairs"": [[3, 6], [2, 5], [0, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"": ""swap"", ""pair"": [3, 7]}",,1054,16
Bingo,bingo14.png,"{""answer_type"": ""swap"", ""pair"": [2, 4]}","{""answer_type"": ""swap"", ""pair"": [2, 4]}","{""swap_pairs"": [[0, 3], [0, 2], [4, 5]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"": ""swap"", ""pair"": [2, 4]}",,1054,16
Bingo,bingo10.png,"{""answer_type"": ""swap"", ""pair"": [2, 4]}","{""answer_type"": ""swap"", ""pair"": [2, 4]}","{""swap_pairs"": [[2, 5], [2, 6], [3, 5]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"": ""swap"", ""pair"": [2, 4]}",,1054,16
Bingo,bingo12.png,"{""answer_type"": ""swap"", ""pair"": [5, 7]}","{""answer_type"": ""swap"", ""pair"": [5, 7]}","{""swap_pairs"": [[1, 4], [1, 7]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"": ""swap"", ""pair"": [5, 7]}",,1054,16
Rotation_Match,puzzle_cat_direction_8.json,"{""answer_type"": ""rotation"", ""angle"": 90}","{""answer_type"": ""rotation"", ""angle"": 90}","{""correct_angle"": 180.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 90}",,1752,13
Rotation_Match,puzzle_cat_direction_1.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 90.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Rotation_Match,puzzle_sad_cat_direction_6.json,"{""answer_type"": ""rotation"", ""angle"": 180}","{""answer_type"": ""rotation"", ""angle"": 180}","{""correct_angle"": 135.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 180}",,1752,13
Rotation_Match,puzzle_sad_cat_direction_4.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 315.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Rotation_Match,puzzle_hungry_cat_direction_2.json,"{""answer_type"": ""rotation"", ""angle"": 90}","{""answer_type"": ""rotation"", ""angle"": 90}","{""correct_angle"": 45.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 90}",,1192,13
Rotation_Match,puzzle_cat_direction_4.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 315.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Rotation_Match,puzzle_sad_cat_direction_2.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 45.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Rotation_Match,puzzle_sad_cat_direction_1.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 90.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Rotation_Match,puzzle_sad_cat_direction_5.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 225.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Rotation_Match,puzzle_hungry_cat_direction_8.json,"{""answer_type"": ""rotation"", ""angle"": 270}","{""answer_type"": ""rotation"", ""angle"": 270}","{""correct_angle"": 180.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"": ""rotation"", ""angle"": 270}",,1472,13
Click_Order,image4.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 270, ""y"": 260}, {""x"": 460, ""y"": 100}, {""x"": 460, ""y"": 260}, {""x"": 360, ""y"": 400}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 270, ""y"": 260}, {""x"": 460, ""y"": 100}, {""x"": 460, ""y"": 260}, {""x"": 360, ""y"": 400}]}","{""points_gt"": [{""x"": 275.0, ""y"": 165.0}, {""x"": 450.0, ""y"": 60.0}, {""x"": 483.0, ""y"": 222.0}, {""x"": 369.0, ""y"": 330.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 95.1px (> tolerance 40.0); 预测 (270,260) vs GT (275,165). 第 2 个点击距离目标 41.2px (> tolerance 40.0); 预测 (460,100) vs GT (450,60). 第 3 个点击距离目标 44.4px (> tolerance 40.0); 预测 (460,260) vs GT (483,222). 第 4 个点击距离目标 70.6px (> tolerance 40.0); 预测 (360,400) vs GT (369,330).",,849,60
Click_Order,image1.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 470, ""y"": 120}, {""x"": 300, ""y"": 260}, {""x"": 180, ""y"": 120}, {""x"": 150, ""y"": 400}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 470, ""y"": 120}, {""x"": 300, ""y"": 260}, {""x"": 180, ""y"": 120}, {""x"": 150, ""y"": 400}]}","{""points_gt"": [{""x"": 470.0, ""y"": 100.0}, {""x"": 325.0, ""y"": 180.0}, {""x"": 162.0, ""y"": 100.0}, {""x"": 190.0, ""y"": 275.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 83.8px (> tolerance 40.0); 预测 (300,260) vs GT (325,180). 第 4 个点击距离目标 131.2px (> tolerance 40.0); 预测 (150,400) vs GT (190,275).",,849,60
Click_Order,image7.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 300, ""y"": 150}, {""x"": 460, ""y"": 150}, {""x"": 300, ""y"": 350}, {""x"": 460, ""y"": 250}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 300, ""y"": 150}, {""x"": 460, ""y"": 150}, {""x"": 300, ""y"": 350}, {""x"": 460, ""y"": 250}]}","{""points_gt"": [{""x"": 298.0, ""y"": 98.0}, {""x"": 493.0, ""y"": 65.0}, {""x"": 292.0, ""y"": 291.0}, {""x"": 420.0, ""y"": 180.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 52.0px (> tolerance 40.0); 预测 (300,150) vs GT (298,98). 第 2 个点击距离目标 91.2px (> tolerance 40.0); 预测 (460,150) vs GT (493,65). 第 3 个点击距离目标 59.5px (> tolerance 40.0); 预测 (300,350) vs GT (292,291). 第 4 个点击距离目标 80.6px (> tolerance 40.0); 预测 (460,250) vs GT (420,180).",,849,60
Click_Order,image10.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 370}, {""x"": 470, ""y"": 150}, {""x"": 540, ""y"": 180}, {""x"": 260, ""y"": 460}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 370}, {""x"": 470, ""y"": 150}, {""x"": 540, ""y"": 180}, {""x"": 260, ""y"": 460}]}","{""points_gt"": [{""x"": 99.0, ""y"": 192.0}, {""x"": 384.0, ""y"": 50.0}, {""x"": 540.0, ""y"": 100.0}, {""x"": 242.0, ""y"": 274.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 185.2px (> tolerance 40.0); 预测 (150,370) vs GT (99,192). 第 2 个点击距离目标 131.9px (> tolerance 40.0); 预测 (470,150) vs GT (384,50). 第 3 个点击距离目标 80.0px (> tolerance 40.0); 预测 (540,180) vs GT (540,100). 第 4 个点击距离目标 186.9px (> tolerance 40.0); 预测 (260,460) vs GT (242,274).",,849,60
Click_Order,image9.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 470, ""y"": 150}, {""x"": 100, ""y"": 300}, {""x"": 470, ""y"": 200}, {""x"": 520, ""y"": 420}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 470, ""y"": 150}, {""x"": 100, ""y"": 300}, {""x"": 470, ""y"": 200}, {""x"": 520, ""y"": 420}]}","{""points_gt"": [{""x"": 422.0, ""y"": 70.0}, {""x"": 55.0, ""y"": 163.0}, {""x"": 535.0, ""y"": 100.0}, {""x"": 562.0, ""y"": 323.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 93.3px (> tolerance 40.0); 预测 (470,150) vs GT (422,70). 第 2 个点击距离目标 144.2px (> tolerance 40.0); 预测 (100,300) vs GT (55,163). 第 3 个点击距离目标 119.3px (> tolerance 40.0); 预测 (470,200) vs GT (535,100). 第 4 个点击距离目标 105.7px (> tolerance 40.0); 预测 (520,420) vs GT (562,323).",,849,60
Click_Order,image8.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 500, ""y"": 80}, {""x"": 300, ""y"": 400}, {""x"": 150, ""y"": 80}, {""x"": 500, ""y"": 400}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 500, ""y"": 80}, {""x"": 300, ""y"": 400}, {""x"": 150, ""y"": 80}, {""x"": 500, ""y"": 400}]}","{""points_gt"": [{""x"": 468.0, ""y"": 118.0}, {""x"": 280.0, ""y"": 465.0}, {""x"": 132.0, ""y"": 121.0}, {""x"": 470.0, ""y"": 380.0}], ""tolerance"": 50.0}","第 2 个点击距离目标 68.0px (> tolerance 50.0); 预测 (300,400) vs GT (280,465).",,849,60
Click_Order,image5.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 120}, {""x"": 460, ""y"": 100}, {""x"": 470, ""y"": 330}, {""x"": 200, ""y"": 330}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 150, ""y"": 120}, {""x"": 460, ""y"": 100}, {""x"": 470, ""y"": 330}, {""x"": 200, ""y"": 330}]}","{""points_gt"": [{""x"": 165.0, ""y"": 75.0}, {""x"": 498.0, ""y"": 70.0}, {""x"": 487.0, ""y"": 270.0}, {""x"": 210.0, ""y"": 265.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 47.4px (> tolerance 40.0); 预测 (150,120) vs GT (165,75). 第 2 个点击距离目标 48.4px (> tolerance 40.0); 预测 (460,100) vs GT (498,70). 第 3 个点击距离目标 62.4px (> tolerance 40.0); 预测 (470,330) vs GT (487,270). 第 4 个点击距离目标 65.8px (> tolerance 40.0); 预测 (200,330) vs GT (210,265).",,849,60
Click_Order,image3.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 420, ""y"": 400}, {""x"": 120, ""y"": 120}, {""x"": 500, ""y"": 300}, {""x"": 100, ""y"": 420}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 420, ""y"": 400}, {""x"": 120, ""y"": 120}, {""x"": 500, ""y"": 300}, {""x"": 100, ""y"": 420}]}","{""points_gt"": [{""x"": 360.0, ""y"": 275.0}, {""x"": 73.0, ""y"": 56.0}, {""x"": 540.0, ""y"": 185.0}, {""x"": 80.0, ""y"": 320.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 138.7px (> tolerance 40.0); 预测 (420,400) vs GT (360,275). 第 2 个点击距离目标 79.4px (> tolerance 40.0); 预测 (120,120) vs GT (73,56). 第 3 个点击距离目标 121.8px (> tolerance 40.0); 预测 (500,300) vs GT (540,185). 第 4 个点击距离目标 102.0px (> tolerance 40.0); 预测 (100,420) vs GT (80,320).",,849,60
Click_Order,image2.png,"{""answer_type"": ""click_order"", ""points"": [{""x"": 500, ""y"": 210}, {""x"": 360, ""y"": 120}, {""x"": 150, ""y"": 370}, {""x"": 500, ""y"": 400}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 500, ""y"": 210}, {""x"": 360, ""y"": 120}, {""x"": 150, ""y"": 370}, {""x"": 500, ""y"": 400}]}","{""points_gt"": [{""x"": 520.0, ""y"": 170.0}, {""x"": 300.0, ""y"": 80.0}, {""x"": 125.0, ""y"": 310.0}, {""x"": 500.0, ""y"": 310.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 44.7px (> tolerance 40.0); 预测 (500,210) vs GT (520,170). 第 2 个点击距离目标 72.1px (> tolerance 40.0); 预测 (360,120) vs GT (300,80). 第 3 个点击距离目标 65.0px (> tolerance 40.0); 预测 (150,370) vs GT (125,310). 第 4 个点击距离目标 90.0px (> tolerance 40.0); 预测 (500,400) vs GT (500,310).",,849,60
