type,puzzle_id,raw_response,parsed,ground_truth,error_description,reasoning,tokens_in,tokens_out
Click_Order,image1.png,"{""answer_type"":""click_order"",""points"":[{""x"":515,""y"":95},{""x"":330,""y"":205},{""x"":125,""y"":85},{""x"":150,""y"":305}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 515, ""y"": 95}, {""x"": 330, ""y"": 205}, {""x"": 125, ""y"": 85}, {""x"": 150, ""y"": 305}]}","{""points_gt"": [{""x"": 470.0, ""y"": 100.0}, {""x"": 325.0, ""y"": 180.0}, {""x"": 162.0, ""y"": 100.0}, {""x"": 190.0, ""y"": 275.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 45.3px (> tolerance 40.0); 预测 (515,95) vs GT (470,100). 第 4 个点击距离目标 50.0px (> tolerance 40.0); 预测 (150,305) vs GT (190,275).",,713,753
Click_Order,image4.png,"{""answer_type"":""click_order"",""points"":[{""x"":280,""y"":180},{""x"":500,""y"":75},{""x"":480,""y"":210},{""x"":380,""y"":335}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 280, ""y"": 180}, {""x"": 500, ""y"": 75}, {""x"": 480, ""y"": 210}, {""x"": 380, ""y"": 335}]}","{""points_gt"": [{""x"": 275.0, ""y"": 165.0}, {""x"": 450.0, ""y"": 60.0}, {""x"": 483.0, ""y"": 222.0}, {""x"": 369.0, ""y"": 330.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 52.2px (> tolerance 40.0); 预测 (500,75) vs GT (450,60).",,713,1009
Click_Order,image8.png,"{""answer_type"":""click_order"",""points"":[{""x"":490,""y"":80},{""x"":290,""y"":320},{""x"":110,""y"":80},{""x"":490,""y"":250}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 490, ""y"": 80}, {""x"": 290, ""y"": 320}, {""x"": 110, ""y"": 80}, {""x"": 490, ""y"": 250}]}","{""points_gt"": [{""x"": 468.0, ""y"": 118.0}, {""x"": 280.0, ""y"": 465.0}, {""x"": 132.0, ""y"": 121.0}, {""x"": 470.0, ""y"": 380.0}], ""tolerance"": 50.0}","第 2 个点击距离目标 145.3px (> tolerance 50.0); 预测 (290,320) vs GT (280,465). 第 4 个点击距离目标 131.5px (> tolerance 50.0); 预测 (490,250) vs GT (470,380).",,713,881
Click_Order,image6.png,"{""answer_type"":""click_order"",""points"":[{""x"":520,""y"":320},{""x"":515,""y"":60},{""x"":170,""y"":70},{""x"":300,""y"":310}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 320}, {""x"": 515, ""y"": 60}, {""x"": 170, ""y"": 70}, {""x"": 300, ""y"": 310}]}","{""points_gt"": [{""x"": 496.0, ""y"": 295.0}, {""x"": 437.0, ""y"": 61.0}, {""x"": 165.0, ""y"": 75.0}, {""x"": 310.0, ""y"": 300.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 78.0px (> tolerance 40.0); 预测 (515,60) vs GT (437,61).",,713,1969
Click_Order,image9.png,"{""answer_type"":""click_order"",""points"":[{""x"":430,""y"":80},{""x"":85,""y"":190},{""x"":530,""y"":95},{""x"":570,""y"":330}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 430, ""y"": 80}, {""x"": 85, ""y"": 190}, {""x"": 530, ""y"": 95}, {""x"": 570, ""y"": 330}]}","{""points_gt"": [{""x"": 422.0, ""y"": 70.0}, {""x"": 55.0, ""y"": 163.0}, {""x"": 535.0, ""y"": 100.0}, {""x"": 562.0, ""y"": 323.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 40.4px (> tolerance 40.0); 预测 (85,190) vs GT (55,163).",,713,817
Click_Order,image2.png,"{""answer_type"":""click_order"",""points"":[{""x"":520,""y"":170},{""x"":350,""y"":80},{""x"":150,""y"":320},{""x"":510,""y"":320}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 520, ""y"": 170}, {""x"": 350, ""y"": 80}, {""x"": 150, ""y"": 320}, {""x"": 510, ""y"": 320}]}","{""points_gt"": [{""x"": 520.0, ""y"": 170.0}, {""x"": 300.0, ""y"": 80.0}, {""x"": 125.0, ""y"": 310.0}, {""x"": 500.0, ""y"": 310.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 50.0px (> tolerance 40.0); 预测 (350,80) vs GT (300,80).",,713,817
Rotation_Match,puzzle_sad_cat_direction_6.json,"{""answer_type"":""rotation"",""angle"":315}","{""answer_type"": ""rotation"", ""angle"": 315}","{""correct_angle"": 135.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":315}",,1655,976
Rotation_Match,puzzle_cat_direction_3.json,"{""answer_type"":""rotation"",""angle"":180}","{""answer_type"": ""rotation"", ""angle"": 180}","{""correct_angle"": 270.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":180}",,1375,400
Rotation_Match,puzzle_hungry_cat_direction_1.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 90.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1095,720
Rotation_Match,puzzle_sad_cat_direction_8.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 180.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1655,1680
Rotation_Match,puzzle_hungry_cat_direction_2.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 45.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1095,336
Rotation_Match,puzzle_cat_direction_4.json,"{""answer_type"":""rotation"",""angle"":135}","{""answer_type"": ""rotation"", ""angle"": 135}","{""correct_angle"": 315.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":135}",,1375,1360
Rotation_Match,puzzle_cat_direction_1.json,"{""answer_type"":""rotation"",""angle"":0}","{""answer_type"": ""rotation"", ""angle"": 0}","{""correct_angle"": 90.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":0}",,1375,912
Rotation_Match,puzzle_sad_cat_direction_3.json,"{""answer_type"":""rotation"",""angle"":180}","{""answer_type"": ""rotation"", ""angle"": 180}","{""correct_angle"": 270.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":180}",,1375,1296
Rotation_Match,puzzle_sad_cat_direction_4.json,"{""answer_type"":""rotation"",""angle"":45}","{""answer_type"": ""rotation"", ""angle"": 45}","{""correct_angle"": 315.0, ""angle_tol_deg"": 5.0}","任务类型 Rotation_Match 未提供专用分析，请检查原始响应: {""answer_type"":""rotation"",""angle"":45}",,1375,1296
Bingo,bingo9.png,"{""answer_type"":""swap"",""pair"":[2,8]}","{""answer_type"": ""swap"", ""pair"": [2, 8]}","{""swap_pairs"": [[1, 4]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[2,8]}",,778,1042
Bingo,bingo10.png,"{""answer_type"":""swap"",""pair"":[3,6]}","{""answer_type"": ""swap"", ""pair"": [3, 6]}","{""swap_pairs"": [[2, 5]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[3,6]}",,778,1298
Bingo,bingo12.png,"{""answer_type"":""swap"",""pair"":[2,8]}","{""answer_type"": ""swap"", ""pair"": [2, 8]}","{""swap_pairs"": [[1, 4]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[2,8]}",,778,1490
Bingo,bingo3.png,"{""answer_type"":""swap"",""pair"":[1,2]}","{""answer_type"": ""swap"", ""pair"": [1, 2]}","{""swap_pairs"": [[0, 1], [7, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,2]}",,778,1554
Bingo,bingo2.png,"{""answer_type"":""swap"",""pair"":[5,8]}","{""answer_type"": ""swap"", ""pair"": [5, 8]}","{""swap_pairs"": [[4, 7]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[5,8]}",,778,786
Bingo,bingo13.png,"{""answer_type"":""swap"",""pair"":[3,5]}","{""answer_type"": ""swap"", ""pair"": [3, 5]}","{""swap_pairs"": [[5, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[3,5]}",,778,786
Bingo,bingo1.png,"{""answer_type"":""swap"",""pair"":[4,9]}","{""answer_type"": ""swap"", ""pair"": [4, 9]}","{""swap_pairs"": [[0, 7], [3, 8]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[4,9]}",,778,722
Bingo,bingo6.png,"{""answer_type"":""swap"",""pair"":[1,9]}","{""answer_type"": ""swap"", ""pair"": [1, 9]}","{""swap_pairs"": [[3, 6], [2, 5]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,9]}",,778,1234
Bingo,bingo4.png,"{""answer_type"":""swap"",""pair"":[2,8]}","{""answer_type"": ""swap"", ""pair"": [2, 8]}","{""swap_pairs"": [[1, 7]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[2,8]}",,778,594
Bingo,bingo5.png,"{""answer_type"":""swap"",""pair"":[1,7]}","{""answer_type"": ""swap"", ""pair"": [1, 7]}","{""swap_pairs"": [[4, 7], [0, 6]]}","任务类型 Bingo 未提供专用分析，请检查原始响应: {""answer_type"":""swap"",""pair"":[1,7]}",,778,1362
Geometry_Click,vtt_000004.jpg,"{""answer_type"":""single_point"",""point"":{""x"":255,""y"":255}}","{""answer_type"": ""single_point"", ""point"": {""x"": 255, ""y"": 255}}","{""bbox"": [170.0, 160.0, 225.0, 255.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,489,791
Geometry_Click,geetest_000001.jpg,"{""answer_type"":""single_point"",""point"":{""x"":226,""y"":238}}","{""answer_type"": ""single_point"", ""point"": {""x"": 226, ""y"": 238}}","{""bbox"": [195.0, 90.0, 212.0, 165.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,353,1111
Geometry_Click,geetest_000005.jpg,"{""answer_type"":""single_point"",""point"":{""x"":165,""y"":215}}","{""answer_type"": ""single_point"", ""point"": {""x"": 165, ""y"": 215}}","{""bbox"": [320.0, 110.0, 350.0, 180.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,349,2583
Geometry_Click,vtt_000001.jpg,"{""answer_type"":""single_point"",""point"":{""x"":240,""y"":250}}","{""answer_type"": ""single_point"", ""point"": {""x"": 240, ""y"": 250}}","{""bbox"": [85.0, 170.0, 145.0, 265.0], ""shape"": ""circle""}",GT 坐标缺失，无法分析。,,488,407
Patch_Select,image4.jpg,"{""answer_type"":""multi_select"",""indices"":[2,3,6,7,8,11,12]}","{""answer_type"": ""multi_select"", ""indices"": [2, 3, 6, 7, 8, 11, 12]}","{""grid_size"": [5, 5], ""correct_patches"": [3, 6, 7, 8, 12, 13, 14, 18, 19]}","缺失 4 个正确索引: [13, 14, 18, 19]；多选 2 个错误索引: [2, 11]",,325,1309
Patch_Select,image2.jpg,"{""answer_type"":""multi_select"",""indices"":[1,2,5,6,7,9,10,11]}","{""answer_type"": ""multi_select"", ""indices"": [1, 2, 5, 6, 7, 9, 10, 11]}","{""grid_size"": [5, 5], ""correct_patches"": [5, 6, 7, 10, 11, 12, 15, 16]}","缺失 3 个正确索引: [12, 15, 16]；多选 3 个错误索引: [1, 2, 9]",,325,2463
Patch_Select,image10.jpg,"{""answer_type"":""multi_select"",""indices"":[10,11,14,15]}","{""answer_type"": ""multi_select"", ""indices"": [10, 11, 14, 15]}","{""grid_size"": [5, 5], ""correct_patches"": [17, 18, 21, 22, 23]}","缺失 5 个正确索引: [17, 18, 21, 22, 23]；多选 4 个错误索引: [10, 11, 14, 15]",,325,919
Patch_Select,image7.jpg,"{""answer_type"":""multi_select"",""indices"":[6,7,10,11]}","{""answer_type"": ""multi_select"", ""indices"": [6, 7, 10, 11]}","{""grid_size"": [5, 5], ""correct_patches"": [12, 13, 17]}","缺失 3 个正确索引: [12, 13, 17]；多选 4 个错误索引: [6, 7, 10, 11]",,745,1687
